"연도","시도","시군구","계약종별","월","사용량(MWh)","t","MA12","y_ts"
2011,"강원도","고성군","일반용",3,8182,87,8456.33333333333,-0.0329790480251987
2011,"강원도","고성군","일반용",4,8011,88,8463.41666666667,-0.0549373561632411
2011,"강원도","고성군","일반용",5,7380,89,8459.5,-0.136516431604333
2011,"강원도","고성군","일반용",6,7504,90,8466.5,-0.120680988419335
2011,"강원도","고성군","일반용",7,8082,91,8495,-0.0498383884676135
2011,"강원도","고성군","일반용",8,9703,92,8535,0.128259759796758
2011,"강원도","고성군","일반용",9,8567,93,8618.41666666667,-0.00598377346103198
2011,"강원도","고성군","일반용",10,7654,94,8673,-0.124986364698808
2011,"강원도","고성군","일반용",11,8084,95,8721.58333333333,-0.07591399682033
2011,"강원도","고성군","일반용",12,8818,96,8762.5,0.0063138345750373
2012,"강원도","고성군","일반용",1,10322,97,8819.33333333333,0.157331258354457
2012,"강원도","고성군","일반용",2,10113,98,8878.58333333333,0.130179715177477
2012,"강원도","고성군","일반용",3,9183,99,8886.91666666667,0.0327737909116223
2012,"강원도","고성군","일반용",4,8666,100,8922.33333333333,-0.0291501735213619
2012,"강원도","고성군","일반용",5,7963,101,8963.83333333333,-0.118392149600444
2012,"강원도","고성군","일반용",6,7995,102,9050.58333333333,-0.124012866070587
2012,"강원도","고성군","일반용",7,8764,103,9089.33333333333,-0.0364491430992091
2012,"강원도","고성군","일반용",8,10414,104,9096.83333333333,0.135224687126839
2012,"강원도","고성군","일반용",9,8667,105,9073.66666666667,-0.0458537354210627
2012,"강원도","고성군","일반용",10,8079,106,9100.58333333333,-0.119070411534854
2012,"강원도","고성군","일반용",11,8582,107,9137.25,-0.0626924783511566
2012,"강원도","고성군","일반용",12,9859,108,9160.83333333333,0.0734475937901321
2013,"강원도","고성군","일반용",1,10787,109,9205.08333333333,0.158585837698351
2013,"강원도","고성군","일반용",2,10203,110,9280.16666666667,0.0948022882862188
2013,"강원도","고성군","일반용",3,8905,111,9328.16666666667,-0.0464255800596653
2013,"강원도","고성군","일반용",4,8989,112,9333.33333333333,-0.037590613915832
2013,"강원도","고성군","일반용",5,8403,113,9340.41666666667,-0.105762077291778
2013,"강원도","고성군","일반용",6,8278,114,9332.83333333333,-0.119937255316982
2013,"강원도","고성군","일반용",7,9295,115,902245.5,-4.57541003480588
2013,"강원도","고성군","일반용",8,11315,116,1754834.83333333,-5.04400074032487
2013,"강원도","고성군","일반용",9,9243,117,2530588.66666667,-5.6123407209462
2013,"강원도","고성군","일반용",10,8141,118,3265351.75,-5.99420974685337
2013,"강원도","고성군","일반용",11,8667,119,3958160.16666667,-6.12401188175716
2013,"강원도","고성군","일반용",12,9768,120,4658720,-6.16738427446876
2014,"강원도","고성군","일반용",1,10725739,121,5445094.83333333,0.677931194045783
2014,"강원도","고성군","일반용",2,10241275,122,6342060.33333333,0.479222434210674
2014,"강원도","고성군","일반용",3,9317951,123,7130551.66666667,0.267554150704466
2014,"강원도","고성군","일반용",4,8826146,124,7840086.08333333,0.118468638426391
2014,"강원도","고성군","일반용",5,8322104,125,8580507.41666667,-0.0305779437442636
2014,"강원도","고성군","일반용",6,8414996,126,9435228,-0.114434991569344
2014,"강원도","고성군","일반용",7,9445793,127,9480999.08333333,-0.00372024205509874
2014,"강원도","고성군","일반용",8,10774901,128,9512984,0.124561845698629
2014,"강원도","고성군","일반용",9,9471139,129,9520927,-0.00524304349552115
2014,"강원도","고성군","일반용",10,8522554,130,9566386.33333333,-0.11553946935342
2014,"강원도","고성군","일반용",11,8893723,131,9600307.75,-0.0764494082399911
2014,"강원도","고성군","일반용",12,10266415,132,9608498.41666667,0.0662299294182794
2015,"강원도","고성군","일반용",1,11274992,133,9581965.08333333,0.162704481385081
2015,"강원도","고성군","일반용",2,10625094,134,9662762,0.094939033148403
2015,"강원도","고성군","일반용",3,9413267,135,9694066.08333333,-0.0293938771414908
2015,"강원도","고성군","일반용",4,9371658,136,9710048.75,-0.0354712745855778
2015,"강원도","고성군","일반용",5,8729161,137,9738813.58333333,-0.109450041693128
2015,"강원도","고성군","일반용",6,8513284,138,9753130.08333333,-0.135960500589485
2015,"강원도","고성군","일반용",7,9127393,139,9797777.16666667,-0.0708754285578749
2015,"강원도","고성군","일반용",8,11744464,140,9906529,0.170187945909653
2015,"강원도","고성군","일반용",9,9846788,141,9990452.91666667,-0.0144846180023545
2015,"강원도","고성군","일반용",10,8714346,142,10007806.3333333,-0.1383947886648
2015,"강원도","고성군","일반용",11,9238901,143,10022798,-0.0814393590072262
2015,"강원도","고성군","일반용",12,10438213,144,10079128.4166667,0.035006606916862
2016,"강원도","고성군","일반용",1,11810757,145,10143737.3333333,0.152154222813298
2016,"강원도","고성군","일반용",2,11930116,146,10199493.3333333,0.156727913595117
2016,"강원도","고성군","일반용",3,10420354,147,10253764.25,0.0161161268074264
2016,"강원도","고성군","일반용",4,9579899,148,10280490.9166667,-0.0705809642966676
2016,"강원도","고성군","일반용",5,8909061,149,10321590.5833333,-0.147169025745461
2016,"강원도","고성군","일반용",6,9189249,150,10349978.5,-0.118950228646205
2016,"강원도","고성군","일반용",7,9902700,151,10362716.25,-0.0454069415300042
2016,"강원도","고성군","일반용",8,12413536,152,10353990.3333333,0.181415505275456
2016,"강원도","고성군","일반용",9,10498039,153,10346823.5833333,0.0145089053696841
2016,"강원도","고성군","일반용",10,9035066,154,10376516.6666667,-0.138432011228969
2016,"강원도","고성군","일반용",11,9732097,155,10388737.8333333,-0.0652929267553736
2016,"강원도","고성군","일반용",12,10778868,156,10390715.5,0.0366748836578647
2017,"강원도","고성군","일반용",1,11963610,157,10493421,0.131121053086007
2017,"강원도","고성군","일반용",2,11825405,158,10510421.1666667,0.117882926230595
2017,"강원도","고성군","일반용",3,10334353,159,10511110.5833333,-0.0169592601421004
2017,"강원도","고성군","일반용",4,9936216,160,10526451.6666667,-0.0577050315463514
2017,"강원도","고성군","일반용",5,9055715,161,10543048.75,-0.152070706387654
2017,"강원도","고성군","일반용",6,9212981,162,10621205.8333333,-0.142239085175176
2017,"강원도","고성군","일반용",7,11135166,163,10704378.4166667,0.0394553529575411
2017,"강원도","고성군","일반용",8,12617538,164,10834930.75,0.152312507274372
2017,"강원도","고성군","일반용",9,10506312,165,10895160.3333333,-0.0363424651123546
2017,"강원도","고성군","일반용",10,9219159,166,10909474.9166667,-0.168347851400948
2017,"강원도","고성군","일반용",11,9931262,167,10929018.8333333,-0.0957339703277499
2017,"강원도","고성군","일반용",12,11716753,168,10979747.9166667,0.0649672205738628
2018,"강원도","고성군","일반용",1,12961681,169,11000577.1666667,0.1640496481842
2018,"강원도","고성군","일반용",2,13392033,170,11142726.3333333,0.183873039652657
2018,"강원도","고성군","일반용",3,11057108,171,11196710,-0.0125465060674478
2018,"강원도","고성군","일반용",4,10107991,172,11216355.4166667,-0.104046719010336
2018,"강원도","고성군","일반용",5,9290242,173,11235132,-0.190081052564866
2018,"강원도","고성군","일반용",6,9821730,174,11242467.6666667,-0.135101085737686
2018,"강원도","고성군","일반용",7,11385117,175,11295238,0.00792575517429594
2018,"강원도","고성군","일반용",8,14323328,176,11258206,0.240792251792364
2018,"강원도","고성군","일반용",9,11154116,177,11244348.5833333,-0.0080570765133402
2018,"강원도","고성군","일반용",10,9454904,178,11261277.75,-0.174836544482077
2018,"강원도","고성군","일반용",11,10156581,179,11282409.1666667,-0.105122932102276
2018,"강원도","고성군","일반용",12,11804781,180,11287900.1666667,0.0447732485930786
2019,"강원도","고성군","일반용",1,13594925,181,11263300.6666667,0.188146849547591
2019,"강원도","고성군","일반용",2,12947649,182,11260187.9166667,0.139640915821383
2019,"강원도","고성군","일반용",3,10890819,183,11311466.1666667,-0.0378967755393375
2019,"강원도","고성군","일반용",4,10311141,184,11372713.5833333,-0.097991979811436
2019,"강원도","고성군","일반용",5,9543819,185,11410951.5833333,-0.178679839640478
2019,"강원도","고성군","일반용",6,9887622,186,11472672.6666667,-0.148684245827353
2019,"강원도","고성군","일반용",7,11089923,187,11529891.9166667,-0.0389061019943641
2019,"강원도","고성군","일반용",8,14285975,188,11593033.75,0.208873907842681
2019,"강원도","고성군","일반용",9,11769455,189,11700492.8333333,0.00587665261328288
2019,"강원도","고성군","일반용",10,10189873,190,11779290.4166667,-0.144948556175237
2019,"강원도","고성군","일반용",11,10615437,191,11847153.5833333,-0.109778372323338
2019,"강원도","고성군","일반용",12,12545434,192,11920943.8333333,0.0510599355249824
2020,"강원도","고성군","일반용",1,14281556,193,11957955,0.177572167280239
2020,"강원도","고성군","일반용",2,13705351,194,11931669.9166667,0.138590137953221
2020,"강원도","고성군","일반용",3,12180328,195,12009951.3333333,0.0140866074066658
2020,"강원도","고성군","일반용",4,11256712,196,12045475.4166667,-0.0677245323664352
2020,"강원도","고성군","일반용",5,10358177,197,12088887,-0.15451034473894
2020,"강원도","고성군","일반용",6,10773105,198,12126347.4166667,-0.118327807343897
2020,"강원도","고성군","일반용",7,11534057,199,12269967.1666667,-0.0618504457240708
2020,"강원도","고성군","일반용",8,13970554,200,12411634.25,0.118317550188056
2020,"강원도","고성군","일반용",9,12708832,201,12466785.75,0.0192292169880929
2020,"강원도","고성군","일반용",10,10616162,202,12506317.5,-0.163856359738288
2020,"강원도","고성군","일반용",11,11136376,203,12535416.6666667,-0.118341103928539
2020,"강원도","고성군","일반용",12,12994959,204,12546946.5833333,0.0350841771861261
2021,"강원도","고성군","일반용",1,16004993,205,12660334.75,0.234426878143765
2021,"강원도","고성군","일반용",2,15405356,206,12768456.0833333,0.187737480279757
2021,"강원도","고성군","일반용",3,12842146,207,12766082,0.00594060812771929
2021,"강원도","고성군","일반용",4,11731093,208,12860303.5,-0.0919024806369757
2021,"강원도","고성군","일반용",5,10707367,209,12968420.75,-0.191585219926733
2021,"강원도","고성군","일반용",6,10911464,210,13054647.9166667,-0.179330252894619
2021,"강원도","고성군","일반용",7,12894715,211,13151157.6666667,-0.0196922527375359
2021,"강원도","고성군","일반용",8,15268010,212,13281571,0.139382354603021
2021,"강원도","고성군","일반용",9,12680343,213,13371772.6666667,-0.0530929685989543
2021,"강원도","고성군","일반용",10,11746820,214,13455639.9166667,-0.135815777151922
2021,"강원도","고성군","일반용",11,12433783,215,13536589.4166667,-0.0849791427438138
2021,"강원도","고성군","일반용",12,14029685,216,13668556.9166667,0.0260773625257858
2022,"강원도","고성군","일반용",1,17163110,217,13850349.6666667,0.214451834064506
2022,"강원도","고성군","일반용",2,16970316,218,13973795.8333333,0.194281850612349
2022,"강원도","고성군","일반용",3,13924566,219,14110788.8333333,-0.0132850519171314
2022,"강원도","고성군","일반용",4,12737500,220,14171211,-0.106662113746234
2022,"강원도","고성군","일반용",5,11678761,221,14188348.5833333,-0.194649212487861
2022,"강원도","고성군","일반용",6,12495074,222,14291765.75,-0.134349063100242
2022,"강원도","고성군","일반용",7,15076228,223,14359633.8333333,0.0486981344419559
2022,"강원도","고성군","일반용",8,16749364,224,14380588,0.152481045818841
2022,"강원도","고성군","일반용",9,14324259,225,14375624.5,-0.00357949570384835
2022,"강원도","고성군","일반용",10,12471886,226,14358702,-0.140879178323476
2022,"강원도","고성군","일반용",11,12639434,227,14374913.75,-0.128662977430301
2022,"강원도","고성군","일반용",12,15270691,228,14391686.6666667,0.0592846452782742
2023,"강원도","고성군","일반용",1,17977527,229,14394559.5,0.2222721551779
2023,"강원도","고성군","일반용",2,17221766,230,14448440.0833333,0.17558759288894
2023,"강원도","고성군","일반용",3,13865004,231,14505373.1666667,-0.0451511764394136
2023,"강원도","고성군","일반용",4,12534430,232,14533169.75,-0.14795434798975
2023,"강원도","고성군","일반용",5,11873302,233,14547384.3333333,-0.203118856328799
2023,"강원도","고성군","일반용",6,12696349,234,14555772.1666667,-0.136673155614392
2023,"강원도","고성군","일반용",7,15110702,235,14569141.5,0.0364975384761851
2023,"강원도","고성군","일반용",8,17395931,236,14583546.4166667,0.176342392841122
2023,"강원도","고성군","일반용",9,15007456,237,14724340.5833333,0.0190451978538438
2023,"강원도","고성군","일반용",10,12805445,238,14774569.5,-0.143036954714202
2023,"강원도","고성군","일반용",11,12810009,239,14777040.0833333,-0.14284781198209
2023,"강원도","고성군","일반용",12,15371345,240,14827465.0833333,0.0360238519852975
2024,"강원도","고성군","일반용",1,18137959,241,14873200.6666667,0.198445944045568
2024,"강원도","고성군","일반용",2,17394625,242,15042474.8333333,0.145283395379122
2024,"강원도","고성군","일반용",3,15554534,243,15187574.5833333,0.023874539762579
2024,"강원도","고성군","일반용",4,13137177,244,15224802.0833333,-0.147479664266454
2024,"강원도","고성군","일반용",5,11902949,245,15292025.0833333,-0.250545271581603
2024,"강원도","고성군","일반용",6,13301449,246,15350208.4166667,-0.143256074912243
2024,"강원도","고성군","일반용",7,15659529,247,NA,NA
2024,"강원도","고성군","일반용",8,19427221,248,NA,NA
2024,"강원도","고성군","일반용",9,16748653,249,NA,NA
2024,"강원도","고성군","일반용",10,13252175,250,NA,NA
2024,"강원도","고성군","일반용",11,13616685,251,NA,NA
2024,"강원도","고성군","일반용",12,16069545,252,NA,NA
2004,"강원도","고성군","주택용",1,2653,1,NA,NA
2004,"강원도","고성군","주택용",2,2742,2,NA,NA
2004,"강원도","고성군","주택용",3,2414,3,NA,NA
2004,"강원도","고성군","주택용",4,2500,4,NA,NA
2004,"강원도","고성군","주택용",5,2402,5,NA,NA
2004,"강원도","고성군","주택용",6,2415,6,2549.75,-0.0542960280439545
2004,"강원도","고성군","주택용",7,2325,7,2563,-0.0974584083426145
2004,"강원도","고성군","주택용",8,2786,8,2570.16666666667,0.0806361277101497
2004,"강원도","고성군","주택용",9,2693,9,2577.25,0.0439328748351048
2004,"강원도","고성군","주택용",10,2484,10,2591.91666666667,-0.0425274636962056
2004,"강원도","고성군","주택용",11,2584,11,2598.41666666667,-0.0055636992479078
2004,"강원도","고성군","주택용",12,2599,12,2611.25,-0.00470227822928527
2005,"강원도","고성군","주택용",1,2812,13,2623.33333333333,0.0694502001872162
2005,"강원도","고성군","주택용",2,2828,14,2625.66666666667,0.0742349159812489
2005,"강원도","고성군","주택용",3,2499,15,2640.33333333333,-0.0550145199612176
2005,"강원도","고성군","주택용",4,2676,16,2647.75,0.0106129195243404
2005,"강원도","고성군","주택용",5,2480,17,2647.58333333333,-0.0653887140566096
2005,"강원도","고성군","주택용",6,2569,18,2657.58333333333,-0.0339004704069856
2005,"강원도","고성군","주택용",7,2470,19,2669.83333333333,-0.0777978978514057
2005,"강원도","고성군","주택용",8,2814,20,2675.16666666667,0.0505952749891716
2005,"강원도","고성군","주택용",9,2869,21,2674.91666666667,0.0700453097844868
2005,"강원도","고성군","주택용",10,2573,22,2680,-0.0407442612231581
2005,"강원도","고성군","주택용",11,2582,23,2682.41666666667,-0.0381538370674146
2005,"강원도","고성군","주택용",12,2719,24,2689.41666666667,0.0109398480927704
2006,"강원도","고성군","주택용",1,2959,25,2696.5,0.092896737622928
2006,"강원도","고성군","주택용",2,2892,26,2696.83333333333,0.0698700591069022
2006,"강원도","고성군","주택용",3,2496,27,2698.83333333333,-0.0781301303560976
2006,"강원도","고성군","주택용",4,2737,28,2694.91666666667,0.0154951476351527
2006,"강원도","고성군","주택용",5,2509,29,2709.25,-0.0767875764366823
2006,"강원도","고성군","주택용",6,2653,30,2714.66666666667,-0.0229780959844546
2006,"강원도","고성군","주택용",7,2555,31,2707.25,-0.057881135870684
2006,"강원도","고성군","주택용",8,2818,32,2703.25,0.0415726606329792
2006,"강원도","고성군","주택용",9,2893,33,2708.41666666667,0.0659298176889005
2006,"강원도","고성군","주택용",10,2526,34,2708.41666666667,-0.0697271843767983
2006,"강원도","고성군","주택용",11,2754,35,2713.25,0.0149072219624758
2006,"강원도","고성군","주택용",12,2784,36,2707.75,0.0277707107384637
2007,"강원도","고성군","주택용",1,2870,37,2701.5,0.0605048554695463
2007,"강원도","고성군","주택용",2,2844,38,2706.66666666667,0.0494936464355177
2007,"강원도","고성군","주택용",3,2558,39,2709.91666666667,-0.0576921809546551
2007,"강원도","고성군","주택용",4,2737,40,2718.5,0.00678217245470373
2007,"강원도","고성군","주택용",5,2567,41,2718.16666666667,-0.0572197315577223
2007,"강원도","고성군","주택용",6,2587,42,2721.16666666667,-0.0505618067120802
2007,"강원도","고성군","주택용",7,2480,43,2720.91666666667,-0.0927102731598882
2007,"강원도","고성군","주택용",8,2880,44,2731.5,0.0529393852942192
2007,"강원도","고성군","주택용",9,2932,45,2740,0.0677268636244262
2007,"강원도","고성군","주택용",10,2629,46,2741.08333333333,-0.0417496736402476
2007,"강원도","고성군","주택용",11,2750,47,2744.91666666667,0.00185019540488585
2007,"강원도","고성군","주택용",12,2820,48,2746.66666666667,0.0263488296967517
2008,"강원도","고성군","주택용",1,2867,49,2749.33333333333,0.0419077288546836
2008,"강원도","고성군","주택용",2,2971,50,2754.33333333333,0.0757231674295329
2008,"강원도","고성군","주택용",3,2660,51,2745.66666666667,-0.0316977884973942
2008,"강원도","고성군","주택용",4,2750,52,2745.5,0.00163770394168963
2008,"강원도","고성군","주택용",5,2613,53,2745,-0.0492820884230186
2008,"강원도","고성군","주택용",6,2608,54,2748.41666666667,-0.0524413442262747
2008,"강원도","고성군","주택용",7,2512,55,2763.66666666667,-0.0954790518600196
2008,"강원도","고성군","주택용",8,2940,56,2772.08333333333,0.0588104379447397
2008,"강원도","고성군","주택용",9,2828,57,2770.33333333333,0.0206020981315467
2008,"강원도","고성군","주택용",10,2627,58,2777.16666666667,-0.0555887126250286
2008,"강원도","고성군","주택용",11,2744,59,2779.75,-0.0129442857375827
2008,"강원도","고성군","주택용",12,2861,60,2782.75,0.0277315666767751
2009,"강원도","고성군","주택용",1,3050,61,2790.08333333333,0.0890701266538474
2009,"강원도","고성군","주택용",2,3072,62,2776.58333333333,0.101107660229955
2009,"강원도","고성군","주택용",3,2639,63,2773.41666666667,-0.0496799562693092
2009,"강원도","고성군","주택용",4,2832,64,2778,0.0192519314993213
2009,"강원도","고성군","주택용",5,2644,65,2792.08333333333,-0.0544951096476939
2009,"강원도","고성군","주택용",6,2644,66,2801.33333333333,-0.0578025723252045
2009,"강원도","고성군","주택용",7,2600,67,2814.33333333333,-0.0792139619918169
2009,"강원도","고성군","주택용",8,2778,68,2818.5,-0.0144735842073406
2009,"강원도","고성군","주택용",9,2790,69,2831.16666666667,-0.0146472805758447
2009,"강원도","고성군","주택용",10,2682,70,2841,-0.0575933180125642
2009,"강원도","고성군","주택용",11,2913,71,2851.66666666667,0.0212798593012504
2009,"강원도","고성군","주택용",12,2972,72,2861,0.0380639127875394
2010,"강원도","고성군","주택용",1,3206,73,2860.33333333333,0.114085886030487
2010,"강원도","고성군","주택용",2,3122,74,2892.33333333333,0.0764102639499973
2010,"강원도","고성군","주택용",3,2791,75,2918.16666666667,-0.0445556106619396
2010,"강원도","고성군","주택용",4,2950,76,2930.41666666667,0.00666055037974714
2010,"강원도","고성군","주택용",5,2772,77,2933.41666666667,-0.0565987601757728
2010,"강원도","고성군","주택용",6,2756,78,2937.08333333333,-0.0636366722864266
2010,"강원도","고성군","주택용",7,2592,79,2943.33333333333,-0.127112947457731
2010,"강원도","고성군","주택용",8,3162,80,2957.08333333333,0.0670013165983343
2010,"강원도","고성군","주택용",9,3100,81,2957.41666666667,0.0470859719689275
2010,"강원도","고성군","주택용",10,2829,82,2957,-0.04425194855091
2010,"강원도","고성군","주택용",11,2949,83,2962.58333333333,-0.00459550562770442
2010,"강원도","고성군","주택용",12,3016,84,2970.5,0.0152011613320506
2011,"강원도","고성군","주택용",1,3281,85,2974.58333333333,0.098044280812541
2011,"강원도","고성군","주택용",2,3287,86,2958.5,0.105292911547471
2011,"강원도","고성군","주택용",3,2795,87,2951.33333333333,-0.0544249390347772
2011,"강원도","고성군","주택용",4,2945,88,2947.5,-0.000848536325838864
2011,"강원도","고성군","주택용",5,2839,89,2948.33333333333,-0.0377881614528048
2011,"강원도","고성군","주택용",6,2851,90,2950.91666666667,-0.0344460466165157
2011,"강원도","고성군","주택용",7,2641,91,2946.08333333333,-0.109318971268123
2011,"강원도","고성군","주택용",8,2969,92,2943.83333333333,0.00851260883637129
2011,"강원도","고성군","주택용",9,3014,93,2956,0.0194310971183484
2011,"강원도","고성군","주택용",10,2783,94,2962.66666666667,-0.0625602811254654
2011,"강원도","고성군","주택용",11,2959,95,2960.16666666667,-0.000394199639062087
2011,"강원도","고성군","주택용",12,3047,96,2954.33333333333,0.0308844809154208
2012,"강원도","고성군","주택용",1,3223,97,2953.66666666667,0.0872652664362452
2012,"강원도","고성군","주택용",2,3260,98,2964.16666666667,0.0951312592062529
2012,"강원도","고성군","주택용",3,2941,99,2967.91666666667,-0.00911058807045884
2012,"강원도","고성군","주택용",4,3025,100,2968.66666666667,0.0187981732514038
2012,"강원도","고성군","주택용",5,2809,101,2967.16666666667,-0.054778965072564
2012,"강원도","고성군","주택용",6,2781,102,2966.66666666667,-0.0646284128181566
2012,"강원도","고성군","주택용",7,2633,103,2965.83333333333,-0.119034169219929
2012,"강원도","고성군","주택용",8,3095,104,2981.91666666667,0.0372216356349749
2012,"강원도","고성군","주택용",9,3059,105,2967.25,0.030452467214289
2012,"강원도","고성군","주택용",10,2792,106,2961.91666666667,-0.0590783964061119
2012,"강원도","고성군","주택용",11,2941,107,2959,-0.00610171384621465
2012,"강원도","고성군","주택용",12,3041,108,2956.66666666667,0.0281239010418493
2013,"강원도","고성군","주택용",1,3213,109,2956.58333333333,0.0831707577704419
2013,"강원도","고성군","주택용",2,3453,110,2961.83333333333,0.153434972432561
2013,"강원도","고성군","주택용",3,2765,111,2967.16666666667,-0.0705668782203724
2013,"강원도","고성군","주택용",4,2961,112,2960.91666666667,2.81440412048325e-05
2013,"강원도","고성군","주택용",5,2774,113,2954.66666666667,-0.0630955194441784
2013,"강원도","고성군","주택용",6,2753,114,2944,-0.0670779747061595
2013,"강원도","고성군","주택용",7,2632,115,257639.166666667,-4.58381601372299
2013,"강원도","고성군","주택용",8,3158,116,516615.666666667,-5.09736029086219
2013,"강원도","고성군","주택용",9,3123,117,746290.833333333,-5.47632130294351
2013,"강원도","고성군","주택용",10,2717,118,984858.916666667,-5.89297006865873
2013,"강원도","고성군","주택용",11,2866,119,1213021.83333333,-6.04795257882648
2013,"강원도","고성군","주택용",12,2913,120,1440745.83333333,-6.20373272032303
2014,"강원도","고성군","주택용",1,3059555,121,1660911.5,0.610902932496735
2014,"강원도","고성군","주택용",2,3111171,122,1915340.25,0.485103899563441
2014,"강원도","고성군","주택용",3,2758867,123,2158057.33333333,0.245611653908791
2014,"강원도","고성군","주택용",4,2865778,124,2384920.75,0.183673971254725
2014,"강원도","고성군","주택용",5,2740729,125,2625144.58333333,0.0430879695150276
2014,"강원도","고성군","주택용",6,2735441,126,2871692.5,-0.0486089111885486
2014,"강원도","고성군","주택용",7,2644620,127,2878599.41666667,-0.0847764745092668
2014,"강원도","고성군","주택용",8,3056303,128,2874872.5,0.0611976901641423
2014,"강원도","고성군","주택용",9,2915728,129,2876393.16666667,0.01358239474343
2014,"강원도","고성군","주택용",10,2725078,130,2882617.25,-0.0562015972711442
2014,"강원도","고성군","주택용",11,2885552,131,2883549.5,0.000694215582937179
2014,"강원도","고성군","주택용",12,2961488,132,2881330.25,0.027439764856473
2015,"강원도","고성군","주택용",1,3142438,133,2880844.41666667,0.0869154803683704
2015,"강원도","고성군","주택용",2,3066448,134,2889465.25,0.0594484380955324
2015,"강원도","고성군","주택용",3,2777115,135,2897437.16666667,-0.0424139915732227
2015,"강원도","고성군","주택용",4,2940467,136,2895804.91666667,0.0153053030486931
2015,"강원도","고성군","주택용",5,2751916,137,2898254.33333333,-0.0518112053729392
2015,"강원도","고성군","주택용",6,2708810,138,2904411.25,-0.0697212778883558
2015,"강원도","고성군","주택용",7,2638790,139,2901642,-0.0949563048962721
2015,"강원도","고성군","주택용",8,3159753,140,2911514.08333333,0.0818206105634351
2015,"강원도","고성군","주택용",9,3011391,141,2918755,0.0312449427634824
2015,"강원도","고성군","주택용",10,2705491,142,2914948,-0.0745685693402281
2015,"강원도","고성군","주택용",11,2914945,143,2913335.41666667,0.00055233559787244
2015,"강원도","고성군","주택용",12,3035371,144,2913487.33333333,0.0409828975537087
2016,"강원도","고성군","주택용",1,3109207,145,2914176.91666667,0.0647802911727438
2016,"강원도","고성군","주택용",2,3184913,146,2916362.75,0.0880877668372329
2016,"강원도","고성군","주택용",3,2864006,147,2936737.91666667,-0.0250780691194273
2016,"강원도","고성군","주택용",4,2894783,148,2944066,-0.0168814677001518
2016,"강원도","고성군","주택용",5,2732565,149,2946273.33333333,-0.0753003663829452
2016,"강원도","고성군","주택용",6,2710633,150,2939822.91666667,-0.0811671601582439
2016,"강원도","고성군","주택용",7,2647065,151,2942516.91666667,-0.105813830170635
2016,"강원도","고성군","주택용",8,3185983,152,2943400.83333333,0.0791952167621717
2016,"강원도","고성군","주택용",9,3255893,153,2931753.08333333,0.104866019129922
2016,"강원도","고성군","주택용",10,2793428,154,2936792.91666667,-0.0500486258088863
2016,"강원도","고성군","주택용",11,2941433,155,2935717,0.0019451611077749
2016,"강원도","고성군","주택용",12,2957966,156,2936509.5,0.00728023885059234
2017,"강원도","고성군","주택용",1,3141535,157,2944410.16666667,0.0648030198946401
2017,"강원도","고성군","주택용",2,3195520,158,2958669.16666667,0.0770102675129579
2017,"강원도","고성군","주택용",3,2724233,159,2943769.41666667,-0.0775039540503182
2017,"강원도","고성군","주택용",4,2955261,160,2941348.83333333,0.00471870884259101
2017,"강원도","고성군","주택용",5,2719654,161,2944231.16666667,-0.0793430527360283
2017,"강원도","고성군","주택용",6,2720143,162,2952936,-0.082115477196505
2017,"강원도","고성군","주택용",7,2741873,163,2967130.75,-0.0789541449097329
2017,"강원도","고성군","주택용",8,3357091,164,2976983.41666667,0.12016431363369
2017,"강원도","고성군","주택용",9,3077096,165,2991940.41666667,0.028064149374985
2017,"강원도","고성군","주택용",10,2764381,166,2991005.58333333,-0.0787929062466849
2017,"강원도","고성군","주택용",11,2976021,167,2994752.41666667,-0.00627438919916509
2017,"강원도","고성군","주택용",12,3062424,168,3003974.08333333,0.0192706527574202
2018,"강원도","고성군","주택용",1,3311872,169,3006479.58333333,0.0967437678008263
2018,"강원도","고성군","주택용",2,3313752,170,3057640.66666667,0.0804374875594515
2018,"강원도","고성군","주택용",3,2903717,171,3071367.41666667,-0.0561312346041852
2018,"강원도","고성군","주택용",4,2944043,172,3070887.25,-0.0421827196212013
2018,"강원도","고성군","주택용",5,2764616,173,3069426,-0.104588826946807
2018,"강원도","고성군","주택용",6,2830803,174,3072290.5,-0.0818629576266141
2018,"강원도","고성군","주택용",7,2771939,175,3076193.33333333,-0.104145826543751
2018,"강원도","고성군","주택용",8,3971024,176,3077733.66666667,0.254830492324125
2018,"강원도","고성군","주택용",9,3241817,177,3069983.33333333,0.054461842379716
2018,"강원도","고성군","주택용",10,2758619,178,3070593.33333333,-0.107140618924749
2018,"강원도","고성군","주택용",11,2958486,179,3064841.5,-0.0353182041679307
2018,"강원도","고성군","주택용",12,3096798,180,3050314.58333333,0.0151239470760965
2019,"강원도","고성군","주택용",1,3358706,181,3038188.58333333,0.100294303673157
2019,"강원도","고성군","주택용",2,3332236,182,3012908.41666667,0.100737686503038
2019,"강원도","고성군","주택용",3,2810713,183,3022354.75,-0.0725980582924839
2019,"강원도","고성군","주택용",4,2951363,184,3033513,-0.0274542563246145
2019,"강원도","고성군","주택용",5,2695594,185,3040058.33333333,-0.120258115592608
2019,"강원도","고성군","주택용",6,2656480,186,3051730.91666667,-0.138707005128206
2019,"강원도","고성군","주택용",7,2626427,187,3064883.66666667,-0.1543852458734
2019,"강원도","고성군","주택용",8,3667662,188,3086526.16666667,0.172508161243142
