지역,거래일,시간,계량값
강원도,2017-01-04,07,3.048922093
강원도,2017-01-04,08,3.528998266
강원도,2017-01-04,09,3.888628959
강원도,2017-01-04,10,3.816923546
강원도,2017-01-04,11,3.800741675
강원도,2017-01-04,12,3.109463857
강원도,2017-01-04,13,3.307555646
강원도,2017-01-04,14,3.499128463
강원도,2017-01-04,15,3.476448177
강원도,2017-01-04,16,3.478385597
강원도,2017-01-04,17,3.754236137
강원도,2017-01-04,18,3.712618657
강원도,2017-01-04,19,3.173168589
강원도,2017-01-04,20,3.00552199
강원도,2017-01-04,21,2.93288225
강원도,2017-01-04,22,2.930666799
강원도,2017-01-04,23,3.525064316
강원도,2017-01-05,00,3.059197628
강원도,2017-01-05,01,2.957421061
강원도,2017-01-05,02,2.963940364
강원도,2017-01-05,03,2.983125022
강원도,2017-01-05,04,2.974414956
강원도,2017-01-05,05,2.98753365
강원도,2017-01-05,06,3.01160108
강원도,2017-01-05,07,3.016620341
강원도,2017-01-05,08,3.540785037
강원도,2017-01-05,09,3.661494205
강원도,2017-01-05,10,3.812557107
강원도,2017-01-05,11,3.884375901
강원도,2017-01-05,12,3.147805933
강원도,2017-01-05,13,3.497452965
강원도,2017-01-05,14,3.865606861
강원도,2017-01-05,15,3.848361046
강원도,2017-01-05,16,3.866547996
강원도,2017-01-05,17,3.891267634
강원도,2017-01-05,18,3.577481684
강원도,2017-01-05,19,3.429862288
강원도,2017-01-05,20,3.038311086
강원도,2017-01-05,21,2.993778935
강원도,2017-01-05,22,2.987938653
강원도,2017-01-05,23,3.508171599
강원도,2017-01-06,00,3.001771058
강원도,2017-01-06,01,2.959579386
강원도,2017-01-06,02,2.937729102
강원도,2017-01-06,03,2.921366364
강원도,2017-01-06,04,2.925619552
강원도,2017-01-06,05,2.923319665
강원도,2017-01-06,06,2.939980896
강원도,2017-01-06,07,2.924367592
강원도,2017-01-06,08,3.032636664
강원도,2017-01-06,09,3.186830886
강원도,2017-01-06,10,3.581258612
강원도,2017-01-06,11,3.80514459
강원도,2017-01-06,12,3.058595889
강원도,2017-01-06,13,3.188945363
강원도,2017-01-06,14,3.309570338
강원도,2017-01-06,15,3.337003828
강원도,2017-01-06,16,3.979524504
강원도,2017-01-06,17,4.085518299
강원도,2017-01-06,18,4.044075969
강원도,2017-01-06,19,4.02611703
강원도,2017-01-06,20,3.987151662
강원도,2017-01-06,21,3.121757083
강원도,2017-01-06,22,2.964294679
강원도,2017-01-06,23,3.461939673
강원도,2017-01-07,00,3.571962888
강원도,2017-01-07,01,3.16723074
강원도,2017-01-07,02,2.953352332
강원도,2017-01-07,03,2.957593802
강원도,2017-01-07,04,2.954775745
강원도,2017-01-07,05,2.957507547
강원도,2017-01-07,06,2.949595877
강원도,2017-01-07,07,2.948318523
강원도,2017-01-07,08,3.228223683
강원도,2017-01-07,09,3.586941271
강원도,2017-01-07,10,3.721125606
강원도,2017-01-07,11,3.495448964
강원도,2017-01-07,12,3.01949346
강원도,2017-01-07,13,3.228937919
강원도,2017-01-07,14,3.453833665
강원도,2017-01-07,15,3.15157469
강원도,2017-01-07,16,3.125672282
강원도,2017-01-07,17,3.199665126
강원도,2017-01-07,18,3.603035281
강원도,2017-01-07,19,3.592193527
강원도,2017-01-07,20,3.543304704
강원도,2017-01-07,21,3.183938567
강원도,2017-01-07,22,2.997419731
강원도,2017-01-07,23,3.532415768
강원도,2017-01-08,00,3.61941492
강원도,2017-01-08,01,3.1987359
강원도,2017-01-08,02,2.994237567
강원도,2017-01-08,03,2.972690176
강원도,2017-01-08,04,2.994379734
강원도,2017-01-08,05,3.027803944
강원도,2017-01-08,06,3.019477926
강원도,2017-01-08,07,3.001624473
강원도,2017-01-08,08,3.179888303
강원도,2017-01-08,09,3.169991009
강원도,2017-01-08,10,3.131106559
강원도,2017-01-08,11,3.056433938
강원도,2017-01-08,12,2.723776643
강원도,2017-01-08,13,2.882492354
강원도,2017-01-08,14,2.926732697
강원도,2017-01-08,15,2.875218591
강원도,2017-01-08,16,2.998158761
강원도,2017-01-08,17,3.434600782
강원도,2017-01-08,18,3.79893582
강원도,2017-01-08,19,3.762691245
강원도,2017-01-08,20,3.668906123
강원도,2017-01-08,21,3.734504376
강원도,2017-01-08,22,3.555860654
강원도,2017-01-08,23,3.555339926
강원도,2017-01-09,00,2.727532049
강원도,2017-01-09,01,2.606355938
강원도,2017-01-09,02,2.670238652
강원도,2017-01-09,03,2.963291756
강원도,2017-01-09,04,3.146182337
강원도,2017-01-09,05,3.147000967
강원도,2017-01-09,06,3.021311073
강원도,2017-01-09,07,3.120024133
강원도,2017-01-09,08,3.655489043
강원도,2017-01-09,09,4.211326816
강원도,2017-01-09,10,3.96398695
강원도,2017-01-09,11,3.692291298
강원도,2017-01-09,12,3.133017823
강원도,2017-01-09,13,3.295807838
강원도,2017-01-09,14,3.414224906
강원도,2017-01-09,15,3.518835425
강원도,2017-01-09,16,4.085932115
강원도,2017-01-09,17,4.385172565
강원도,2017-01-09,18,4.650313549
강원도,2017-01-09,19,4.536616037
강원도,2017-01-09,20,4.712022881
강원도,2017-01-09,21,4.719742834
강원도,2017-01-09,22,4.576727179
강원도,2017-01-09,23,4.715593392
강원도,2017-01-10,00,4.307586741
강원도,2017-01-10,01,4.323680599
강원도,2017-01-10,02,4.338982754
강원도,2017-01-10,03,4.342296313
강원도,2017-01-10,04,4.345372628
강원도,2017-01-10,05,4.336227856
강원도,2017-01-10,06,4.300551747
강원도,2017-01-10,07,4.220701075
강원도,2017-01-10,08,4.497673471
강원도,2017-01-10,09,4.625401669
강원도,2017-01-10,10,4.838612372
강원도,2017-01-10,11,5.018319651
강원도,2017-01-10,12,4.397507934
강원도,2017-01-10,13,4.830992908
강원도,2017-01-10,14,4.921644748
강원도,2017-01-10,15,4.904215201
강원도,2017-01-10,16,4.967771214
강원도,2017-01-10,17,5.22672789
강원도,2017-01-10,18,5.219707048
강원도,2017-01-10,19,5.208242073
강원도,2017-01-10,20,4.979781313
강원도,2017-01-10,21,4.584156877
강원도,2017-01-10,22,4.61835844
강원도,2017-01-10,23,4.991896115
강원도,2017-01-11,00,4.489535252
강원도,2017-01-11,01,4.275931281
강원도,2017-01-11,02,4.229710234
강원도,2017-01-11,03,4.250421804
강원도,2017-01-11,04,4.29448495
강원도,2017-01-11,05,4.324194816
강원도,2017-01-11,06,4.345640382
강원도,2017-01-11,07,4.369487883
강원도,2017-01-11,08,4.865431998
강원도,2017-01-11,09,5.176312028
강원도,2017-01-11,10,5.218334595
강원도,2017-01-11,11,5.178102785
강원도,2017-01-11,12,4.346086746
강원도,2017-01-11,13,4.61082745
강원도,2017-01-11,14,4.941417784
강원도,2017-01-11,15,5.134712608
강원도,2017-01-11,16,5.32309262
강원도,2017-01-11,17,5.293628892
강원도,2017-01-11,18,5.046310518
강원도,2017-01-11,19,4.906351371
강원도,2017-01-11,20,4.819733218
강원도,2017-01-11,21,4.649322486
강원도,2017-01-11,22,4.384917026
강원도,2017-01-11,23,4.943342694
강원도,2017-01-12,00,4.495299574
강원도,2017-01-12,01,4.369993188
강원도,2017-01-12,02,4.359103924
강원도,2017-01-12,03,4.345454002
강원도,2017-01-12,04,4.322506364
강원도,2017-01-12,05,4.295690662
강원도,2017-01-12,06,4.305286928
강원도,2017-01-12,07,4.330684512
강원도,2017-01-12,08,4.703379438
강원도,2017-01-12,09,4.870346839
강원도,2017-01-12,10,5.005298959
강원도,2017-01-12,11,5.089869106
강원도,2017-01-12,12,4.323571893
강원도,2017-01-12,13,4.685656327
강원도,2017-01-12,14,4.886539019
강원도,2017-01-12,15,5.000526446
강원도,2017-01-12,16,5.105415736
강원도,2017-01-12,17,5.146482693
강원도,2017-01-12,18,5.096154083
강원도,2017-01-12,19,4.526915234
강원도,2017-01-12,20,4.355374745
강원도,2017-01-12,21,4.162616147
강원도,2017-01-12,22,4.21605873
강원도,2017-01-12,23,5.017314237
강원도,2017-01-13,00,4.443097271
강원도,2017-01-13,01,4.308269638
강원도,2017-01-13,02,4.289269338
강원도,2017-01-13,03,4.294787446
강원도,2017-01-13,04,4.191982346
강원도,2017-01-13,05,4.099073697
강원도,2017-01-13,06,4.281623672
강원도,2017-01-13,07,4.302067272
강원도,2017-01-13,08,4.524715264
강원도,2017-01-13,09,4.668996998
강원도,2017-01-13,10,5.063525574
강원도,2017-01-13,11,5.064136476
강원도,2017-01-13,12,4.38504413
강원도,2017-01-13,13,5.192153952
강원도,2017-01-13,14,5.24857829
강원도,2017-01-13,15,4.956709381
강원도,2017-01-13,16,4.657814556
강원도,2017-01-13,17,4.701921316
강원도,2017-01-13,18,4.979769989
강원도,2017-01-13,19,4.943285002
강원도,2017-01-13,20,4.829339261
강원도,2017-01-13,21,4.622801058
강원도,2017-01-13,22,4.45909826
강원도,2017-01-13,23,4.716835936
강원도,2017-01-14,00,4.60097428
강원도,2017-01-14,01,4.179426065
강원도,2017-01-14,02,4.031849905
강원도,2017-01-14,03,4.160844529
강원도,2017-01-14,04,4.236182463
강원도,2017-01-14,05,4.222311677
강원도,2017-01-14,06,4.257283051
강원도,2017-01-14,07,4.264822362
강원도,2017-01-14,08,4.449596354
강원도,2017-01-14,09,4.658768625
강원도,2017-01-14,10,4.648725637
강원도,2017-01-14,11,4.477663436
강원도,2017-01-14,12,3.919834979
강원도,2017-01-14,13,4.441690664
강원도,2017-01-14,14,4.39938129
강원도,2017-01-14,15,3.988528559
강원도,2017-01-14,16,4.279396514
강원도,2017-01-14,17,4.683309562
강원도,2017-01-14,18,5.011679883
강원도,2017-01-14,19,4.973905097
강원도,2017-01-14,20,4.956076581
강원도,2017-01-14,21,4.77119364
강원도,2017-01-14,22,4.62734327
강원도,2017-01-14,23,4.779857975
강원도,2017-01-15,00,4.702081597
강원도,2017-01-15,01,4.662179218
강원도,2017-01-15,02,4.120359624
강원도,2017-01-15,03,4.118634224
강원도,2017-01-15,04,4.1466964
강원도,2017-01-15,05,4.179351248
강원도,2017-01-15,06,4.15643578
강원도,2017-01-15,07,4.128028466
강원도,2017-01-15,08,4.302157829
강원도,2017-01-15,09,4.258197398
강원도,2017-01-15,10,4.302334473
강원도,2017-01-15,11,4.056635786
강원도,2017-01-15,12,4.130677199
강원도,2017-01-15,13,4.10343299
강원도,2017-01-15,14,3.798761601
강원도,2017-01-15,15,3.760990527
강원도,2017-01-15,16,3.747183798
강원도,2017-01-15,17,3.951400846
강원도,2017-01-15,18,4.538714148
강원도,2017-01-15,19,4.469511783
강원도,2017-01-15,20,4.354905107
강원도,2017-01-15,21,4.523433941
강원도,2017-01-15,22,4.857237824
강원도,2017-01-15,23,4.769711034
강원도,2017-01-16,00,4.125005489
강원도,2017-01-16,01,4.096775464
강원도,2017-01-16,02,4.08919537
강원도,2017-01-16,03,4.093078087
강원도,2017-01-16,04,4.080477653
강원도,2017-01-16,05,4.082646941
강원도,2017-01-16,06,4.079258637
강원도,2017-01-16,07,4.06219709
강원도,2017-01-16,08,4.515897978
강원도,2017-01-16,09,4.778320049
강원도,2017-01-16,10,5.008852881
강원도,2017-01-16,11,4.927827233
강원도,2017-01-16,12,4.268001796
강원도,2017-01-16,13,4.762883284
강원도,2017-01-16,14,4.767357517
강원도,2017-01-16,15,4.722896819
강원도,2017-01-16,16,5.007621306
강원도,2017-01-16,17,4.737014561
강원도,2017-01-16,18,4.663342654
강원도,2017-01-16,19,4.702880621
강원도,2017-01-16,20,4.548425586
강원도,2017-01-16,21,4.254599546
강원도,2017-01-16,22,4.038725861
강원도,2017-01-16,23,4.337809476
강원도,2017-01-17,00,4.031506382
강원도,2017-01-17,01,4.033992976
강원도,2017-01-17,02,4.042730677
강원도,2017-01-17,03,4.047523533
강원도,2017-01-17,04,4.028318573
강원도,2017-01-17,05,4.049863272
강원도,2017-01-17,06,4.0535789
강원도,2017-01-17,07,4.064172013
강원도,2017-01-17,08,4.459288825
강원도,2017-01-17,09,5.048801114
강원도,2017-01-17,10,5.035362186
강원도,2017-01-17,11,5.033813994
강원도,2017-01-17,12,4.249962331
강원도,2017-01-17,13,4.661208286
강원도,2017-01-17,14,4.722233237
강원도,2017-01-17,15,4.778083434
강원도,2017-01-17,16,4.739302442
강원도,2017-01-17,17,4.649448068
강원도,2017-01-17,18,4.52477803
강원도,2017-01-17,19,4.476701488
강원도,2017-01-17,20,4.480114
강원도,2017-01-17,21,4.160887469
강원도,2017-01-17,22,4.241066591
강원도,2017-01-17,23,4.714243943
강원도,2017-01-18,00,4.264138999
강원도,2017-01-18,01,4.292698385
강원도,2017-01-18,02,4.323927921
강원도,2017-01-18,03,4.342987691
강원도,2017-01-18,04,4.329833702
강원도,2017-01-18,05,4.225370306
강원도,2017-01-18,06,4.064643296
강원도,2017-01-18,07,3.864289593
강원도,2017-01-18,08,4.062173511
강원도,2017-01-18,09,4.527121889
강원도,2017-01-18,10,4.827513329
강원도,2017-01-18,11,4.761260869
강원도,2017-01-18,12,4.276032326
강원도,2017-01-18,13,4.648942949
강원도,2017-01-18,14,4.772572879
강원도,2017-01-18,15,4.75862509
강원도,2017-01-18,16,4.869548783
강원도,2017-01-18,17,4.835540034
강원도,2017-01-18,18,4.659428037
강원도,2017-01-18,19,4.255355978
강원도,2017-01-18,20,4.088988997
강원도,2017-01-18,21,3.992267793
강원도,2017-01-18,22,3.967518729
강원도,2017-01-18,23,4.657455565
강원도,2017-01-19,00,4.267372719
강원도,2017-01-19,01,4.11424709
강원도,2017-01-19,02,4.095685912
강원도,2017-01-19,03,4.081092368
강원도,2017-01-19,04,3.815732656
강원도,2017-01-19,05,3.802786592
강원도,2017-01-19,06,3.806122174
강원도,2017-01-19,07,3.793745419
강원도,2017-01-19,08,4.264275082
강원도,2017-01-19,09,4.9133265
강원도,2017-01-19,10,5.129946106
강원도,2017-01-19,11,5.152025591
강원도,2017-01-19,12,4.748605711
강원도,2017-01-19,13,5.862713785
강원도,2017-01-19,14,6.223798661
강원도,2017-01-19,15,6.661176827
강원도,2017-01-19,16,6.343227752
강원도,2017-01-19,17,5.747371829
강원도,2017-01-19,18,4.973148673
강원도,2017-01-19,19,4.379105097
강원도,2017-01-19,20,4.200261321
강원도,2017-01-19,21,4.095552757
강원도,2017-01-19,22,4.064083151
강원도,2017-01-19,23,4.635377786
강원도,2017-01-20,00,4.199053508
강원도,2017-01-20,01,4.266772035
강원도,2017-01-20,02,4.225402807
강원도,2017-01-20,03,4.165025153
강원도,2017-01-20,04,3.966501515
강원도,2017-01-20,05,4.070003136
강원도,2017-01-20,06,4.066380188
강원도,2017-01-20,07,4.071386545
강원도,2017-01-20,08,4.382454863
강원도,2017-01-20,09,4.711766025
강원도,2017-01-20,10,5.37679646
강원도,2017-01-20,11,5.295351598
강원도,2017-01-20,12,4.475229626
강원도,2017-01-20,13,4.534509759
강원도,2017-01-20,14,4.884660664
강원도,2017-01-20,15,4.836953962
강원도,2017-01-20,16,4.815685714
강원도,2017-01-20,17,4.761119778
강원도,2017-01-20,18,4.752041286
강원도,2017-01-20,19,4.760247646
강원도,2017-01-20,20,4.712708082
강원도,2017-01-20,21,4.198097789
강원도,2017-01-20,22,4.10040577
강원도,2017-01-20,23,4.84286793
강원도,2017-01-21,00,4.627841013
강원도,2017-01-21,01,4.311041928
강원도,2017-01-21,02,4.047882173
강원도,2017-01-21,03,4.04077299
강원도,2017-01-21,04,4.077772111
강원도,2017-01-21,05,4.119814044
강원도,2017-01-21,06,4.111362467
강원도,2017-01-21,07,4.09536439
강원도,2017-01-21,08,4.45402625
강원도,2017-01-21,09,4.708021297
강원도,2017-01-21,10,4.730292878
강원도,2017-01-21,11,4.756731204
강원도,2017-01-21,12,4.295103007
강원도,2017-01-21,13,4.303550799
강원도,2017-01-21,14,4.462502202
강원도,2017-01-21,15,4.588631393
강원도,2017-01-21,16,4.586699237
강원도,2017-01-21,17,4.540215231
강원도,2017-01-21,18,4.479132871
강원도,2017-01-21,19,4.48173938
강원도,2017-01-21,20,4.534820648
강원도,2017-01-21,21,4.442066156
강원도,2017-01-21,22,4.309392234
강원도,2017-01-21,23,4.641643775
강원도,2017-01-22,00,4.591496629
강원도,2017-01-22,01,4.480464802
강원도,2017-01-22,02,4.238320958
강원도,2017-01-22,03,4.072848023
강원도,2017-01-22,04,4.038995972
강원도,2017-01-22,05,4.085220695
강원도,2017-01-22,06,4.248379635
강원도,2017-01-22,07,4.25461445
강원도,2017-01-22,08,4.514974211
강원도,2017-01-22,09,4.407348414
강원도,2017-01-22,10,4.469127325
강원도,2017-01-22,11,4.311712289
강원도,2017-01-22,12,4.294133575
강원도,2017-01-22,13,4.509414704
강원도,2017-01-22,14,4.483349198
강원도,2017-01-22,15,4.076389265
강원도,2017-01-22,16,3.978951716
강원도,2017-01-22,17,3.940990515
강원도,2017-01-22,18,4.46970018
강원도,2017-01-22,19,4.446755969
강원도,2017-01-22,20,4.513460016
강원도,2017-01-22,21,4.792312175
강원도,2017-01-22,22,5.015855875
강원도,2017-01-22,23,4.872530414
강원도,2017-01-23,00,4.306811528
강원도,2017-01-23,01,4.246154564
강원도,2017-01-23,02,4.218902625
강원도,2017-01-23,03,4.212838401
강원도,2017-01-23,04,4.21270361
강원도,2017-01-23,05,4.263014869
강원도,2017-01-23,06,4.447269355
강원도,2017-01-23,07,4.694470927
강원도,2017-01-23,08,5.584548833
강원도,2017-01-23,09,5.961516744
강원도,2017-01-23,10,5.482550048
강원도,2017-01-23,11,4.808299537
강원도,2017-01-23,12,3.951569641
강원도,2017-01-23,13,4.46918285
강원도,2017-01-23,14,4.6102205
강원도,2017-01-23,15,4.428536544
강원도,2017-01-23,16,4.424790661
강원도,2017-01-23,17,4.576085157
강원도,2017-01-23,18,4.738115342
강원도,2017-01-23,19,4.863234309
강원도,2017-01-23,20,4.983673003
강원도,2017-01-23,21,4.758396686
강원도,2017-01-23,22,4.654665655
강원도,2017-01-23,23,4.863630273
강원도,2017-01-24,00,4.210164203
강원도,2017-01-24,01,4.215780104
강원도,2017-01-24,02,4.219318744
강원도,2017-01-24,03,4.226790756
강원도,2017-01-24,04,4.223303225
강원도,2017-01-24,05,4.341106129
강원도,2017-01-24,06,4.476572303
강원도,2017-01-24,07,4.792366406
강원도,2017-01-24,08,5.360859161
강원도,2017-01-24,09,6.224665044
강원도,2017-01-24,10,5.983882434
강원도,2017-01-24,11,5.326108519
강원도,2017-01-24,12,3.93361923
강원도,2017-01-24,13,4.399841711
강원도,2017-01-24,14,4.41822036
강원도,2017-01-24,15,4.226162837
강원도,2017-01-24,16,4.253437158
강원도,2017-01-24,17,4.300992511
강원도,2017-01-24,18,4.459943619
강원도,2017-01-24,19,4.428768999
강원도,2017-01-24,20,4.390837593
강원도,2017-01-24,21,4.306457318
강원도,2017-01-24,22,4.241521884
강원도,2017-01-24,23,4.363566332
강원도,2017-01-25,00,4.255801838
강원도,2017-01-25,01,4.142700028
강원도,2017-01-25,02,4.156647527
강원도,2017-01-25,03,4.161709867
강원도,2017-01-25,04,4.145139066
강원도,2017-01-25,05,4.139846297
강원도,2017-01-25,06,4.148056151
강원도,2017-01-25,07,4.153044605
강원도,2017-01-25,08,4.619537361
강원도,2017-01-25,09,5.053706454
강원도,2017-01-25,10,5.03334564
강원도,2017-01-25,11,4.879094743
강원도,2017-01-25,12,4.100146537
강원도,2017-01-25,13,4.452805615
강원도,2017-01-25,14,4.084394984
강원도,2017-01-25,15,4.322501539
강원도,2017-01-25,16,4.625727943
강원도,2017-01-25,17,4.526866862
강원도,2017-01-25,18,4.367754636
강원도,2017-01-25,19,4.279160427
강원도,2017-01-25,20,3.893780115
강원도,2017-01-25,21,3.880560944
강원도,2017-01-25,22,4.09233267
강원도,2017-01-25,23,4.734453332
강원도,2017-01-26,00,4.151568045
강원도,2017-01-26,01,4.151028041
강원도,2017-01-26,02,4.131299704
강원도,2017-01-26,03,4.138387756
강원도,2017-01-26,04,4.162975591
강원도,2017-01-26,05,4.17390486
강원도,2017-01-26,06,4.248787028
강원도,2017-01-26,07,4.284987535
강원도,2017-01-26,08,4.568476712
강원도,2017-01-26,09,4.89894773
강원도,2017-01-26,10,4.938708665
강원도,2017-01-26,11,4.895537367
강원도,2017-01-26,12,4.506718634
강원도,2017-01-26,13,4.872175618
강원도,2017-01-26,14,4.925748289
강원도,2017-01-26,15,4.342176671
강원도,2017-01-26,16,4.160054796
강원도,2017-01-26,17,4.163989368
강원도,2017-01-26,18,4.030452215
강원도,2017-01-26,19,3.934159503
강원도,2017-01-26,20,3.916672244
강원도,2017-01-26,21,3.798229736
강원도,2017-01-26,22,4.049793134
강원도,2017-01-26,23,4.30842544
강원도,2017-01-27,00,4.177056408
강원도,2017-01-27,01,4.187637245
강원도,2017-01-27,02,4.180301873
강원도,2017-01-27,03,4.155737875
강원도,2017-01-27,04,4.151490802
강원도,2017-01-27,05,4.076735041
강원도,2017-01-27,06,3.627112505
강원도,2017-01-27,07,3.469685904
강원도,2017-01-27,08,3.600500353
강원도,2017-01-27,09,3.733568439
강원도,2017-01-27,10,3.862702719
강원도,2017-01-27,11,3.802602019
강원도,2017-01-27,12,3.576146451
강원도,2017-01-27,13,3.644011068
강원도,2017-01-27,14,3.665414532
강원도,2017-01-27,15,3.706048797
강원도,2017-01-27,16,3.709179788
강원도,2017-01-27,17,3.793825554
강원도,2017-01-27,18,4.474973135
강원도,2017-01-27,19,4.445153578
강원도,2017-01-27,20,4.324572638
강원도,2017-01-27,21,4.159456508
강원도,2017-01-27,22,4.023967419
강원도,2017-01-27,23,4.29883399
강원도,2017-01-28,00,3.888642486
강원도,2017-01-28,01,3.63693377
강원도,2017-01-28,02,3.436756409
강원도,2017-01-28,03,3.150266724
강원도,2017-01-28,04,2.986438137
강원도,2017-01-28,05,3.069027404
강원도,2017-01-28,06,3.624680654
강원도,2017-01-28,07,3.874196464
강원도,2017-01-28,08,3.750622054
강원도,2017-01-28,09,3.375915026
강원도,2017-01-28,10,3.280189823
강원도,2017-01-28,11,3.22948304
강원도,2017-01-28,12,3.075852156
강원도,2017-01-28,13,3.147214001
강원도,2017-01-28,14,3.166956937
강원도,2017-01-28,15,3.165611336
강원도,2017-01-28,16,3.177324911
강원도,2017-01-28,17,3.179429604
강원도,2017-01-28,18,3.729598167
강원도,2017-01-28,19,3.489662197
강원도,2017-01-28,20,3.43882324
강원도,2017-01-28,21,3.463139151
강원도,2017-01-28,22,3.39344821
강원도,2017-01-28,23,3.852282059
강원도,2017-01-29,00,3.826433873
강원도,2017-01-29,01,3.771233989
강원도,2017-01-29,02,3.6563541
강원도,2017-01-29,03,3.611595306
강원도,2017-01-29,04,3.630964538
강원도,2017-01-29,05,3.676046677
강원도,2017-01-29,06,3.740195454
강원도,2017-01-29,07,3.247189992
강원도,2017-01-29,08,3.478018614
강원도,2017-01-29,09,3.752488385
강원도,2017-01-29,10,3.561390706
강원도,2017-01-29,11,3.429687677
강원도,2017-01-29,12,3.260393815
강원도,2017-01-29,13,3.248627388
강원도,2017-01-29,14,3.226856888
강원도,2017-01-29,15,3.624538916
강원도,2017-01-29,16,3.762406493
강원도,2017-01-29,17,3.75827344
강원도,2017-01-29,18,3.736356336
강원도,2017-01-29,19,3.689906208
강원도,2017-01-29,20,3.642276548
강원도,2017-01-29,21,3.588851853
강원도,2017-01-29,22,3.457031621
강원도,2017-01-29,23,3.835895487
강원도,2017-01-30,00,3.494556849
강원도,2017-01-30,01,3.624007668
강원도,2017-01-30,02,3.71393541
강원도,2017-01-30,03,3.767713617
강원도,2017-01-30,04,3.854745139
강원도,2017-01-30,05,3.757463608
강원도,2017-01-30,06,3.755196664
강원도,2017-01-30,07,3.759022861
강원도,2017-01-30,08,3.830176741
강원도,2017-01-30,09,3.68003379
강원도,2017-01-30,10,3.756923851
강원도,2017-01-30,11,3.77998136
강원도,2017-01-30,12,3.774541298
강원도,2017-01-30,13,3.735388664
강원도,2017-01-30,14,3.709425338
강원도,2017-01-30,15,3.71911525
강원도,2017-01-30,16,3.834694231
강원도,2017-01-30,17,4.1597999
강원도,2017-01-30,18,4.591631371
강원도,2017-01-30,19,4.317502065
강원도,2017-01-30,20,4.055502217
강원도,2017-01-30,21,3.805153678
강원도,2017-01-30,22,3.726850923
강원도,2017-01-30,23,3.908950418
강원도,2017-01-31,00,3.393729185
강원도,2017-01-31,01,3.333619909
강원도,2017-01-31,02,3.540817942
강원도,2017-01-31,03,3.69987206
강원도,2017-01-31,04,3.815304386
강원도,2017-01-31,05,3.832896837
강원도,2017-01-31,06,3.904822066
강원도,2017-01-31,07,3.975539745
강원도,2017-01-31,08,4.312221732
강원도,2017-01-31,09,4.735013935
강원도,2017-01-31,10,4.881185606
강원도,2017-01-31,11,4.912365299
강원도,2017-01-31,12,3.988762753
강원도,2017-01-31,13,4.149648284
강원도,2017-01-31,14,4.098520191
