지역,거래일,시간,계량값
강원도,2021-01-04,12,6.82195985
강원도,2021-01-04,13,7.43178874
강원도,2021-01-04,14,7.668448919
강원도,2021-01-04,15,7.493188622
강원도,2021-01-04,16,7.249039457
강원도,2021-01-04,17,7.165232735
강원도,2021-01-04,18,7.104717425
강원도,2021-01-04,19,6.923465692
강원도,2021-01-04,20,6.123088543
강원도,2021-01-04,21,6.066808884
강원도,2021-01-04,22,6.022385568
강원도,2021-01-04,23,6.186288841
강원도,2021-01-05,00,5.924134334
강원도,2021-01-05,01,5.860255473
강원도,2021-01-05,02,5.864120864
강원도,2021-01-05,03,5.784496411
강원도,2021-01-05,04,5.846881283
강원도,2021-01-05,05,6.432164519
강원도,2021-01-05,06,6.883140699
강원도,2021-01-05,07,7.129917773
강원도,2021-01-05,08,7.401348509
강원도,2021-01-05,09,7.991698291
강원도,2021-01-05,10,7.789694396
강원도,2021-01-05,11,7.749001525
강원도,2021-01-05,12,7.034206696
강원도,2021-01-05,13,7.417902845
강원도,2021-01-05,14,7.843211601
강원도,2021-01-05,15,7.798539725
강원도,2021-01-05,16,7.793977499
강원도,2021-01-05,17,7.668498857
강원도,2021-01-05,18,7.581656944
강원도,2021-01-05,19,6.249859494
강원도,2021-01-05,20,5.938612906
강원도,2021-01-05,21,5.833670188
강원도,2021-01-05,22,5.685879599
강원도,2021-01-05,23,5.84091246
강원도,2021-01-06,00,5.681858898
강원도,2021-01-06,01,5.755042966
강원도,2021-01-06,02,5.847244622
강원도,2021-01-06,03,5.899880477
강원도,2021-01-06,04,5.904709759
강원도,2021-01-06,05,5.920650749
강원도,2021-01-06,06,6.012227261
강원도,2021-01-06,07,6.346948409
강원도,2021-01-06,08,7.589013532
강원도,2021-01-06,09,8.060074564
강원도,2021-01-06,10,8.226673402
강원도,2021-01-06,11,7.896562916
강원도,2021-01-06,12,7.027321852
강원도,2021-01-06,13,7.088671549
강원도,2021-01-06,14,7.016650402
강원도,2021-01-06,15,7.33000973
강원도,2021-01-06,16,7.583806179
강원도,2021-01-06,17,7.54312453
강원도,2021-01-06,18,7.606149201
강원도,2021-01-06,19,6.689890323
강원도,2021-01-06,20,6.124425143
강원도,2021-01-06,21,6.082328107
강원도,2021-01-06,22,5.948029036
강원도,2021-01-06,23,6.316907988
강원도,2021-01-07,00,5.948972688
강원도,2021-01-07,01,6.005749768
강원도,2021-01-07,02,6.038481796
강원도,2021-01-07,03,6.036767395
강원도,2021-01-07,04,5.892825323
강원도,2021-01-07,05,5.875944398
강원도,2021-01-07,06,6.036482427
강원도,2021-01-07,07,6.930960424
강원도,2021-01-07,08,7.821324896
강원도,2021-01-07,09,8.190242709
강원도,2021-01-07,10,8.324160789
강원도,2021-01-07,11,8.231340777
강원도,2021-01-07,12,7.525365409
강원도,2021-01-07,13,7.925412972
강원도,2021-01-07,14,8.15256602
강원도,2021-01-07,15,7.833991679
강원도,2021-01-07,16,8.836595254
강원도,2021-01-07,17,8.540737928
강원도,2021-01-07,18,7.973915282
강원도,2021-01-07,19,7.297645483
강원도,2021-01-07,20,6.048388473
강원도,2021-01-07,21,5.929924109
강원도,2021-01-07,22,5.747997194
강원도,2021-01-07,23,6.07508901
강원도,2021-01-08,00,5.877944119
강원도,2021-01-08,01,5.81754714
강원도,2021-01-08,02,5.897636303
강원도,2021-01-08,03,5.907234153
강원도,2021-01-08,04,5.930099243
강원도,2021-01-08,05,5.916709133
강원도,2021-01-08,06,5.315574769
강원도,2021-01-08,07,5.909879115
강원도,2021-01-08,08,7.067775699
강원도,2021-01-08,09,7.893305355
강원도,2021-01-08,10,7.956616756
강원도,2021-01-08,11,7.462363818
강원도,2021-01-08,12,6.283697654
강원도,2021-01-08,13,7.019987671
강원도,2021-01-08,14,7.667177388
강원도,2021-01-08,15,7.821728591
강원도,2021-01-08,16,8.268425902
강원도,2021-01-08,17,7.986106922
강원도,2021-01-08,18,7.90330025
강원도,2021-01-08,19,7.139515835
강원도,2021-01-08,20,6.76857003
강원도,2021-01-08,21,5.805285899
강원도,2021-01-08,22,5.622456271
강원도,2021-01-08,23,6.246615603
강원도,2021-01-09,00,5.991167151
강원도,2021-01-09,01,5.54651469
강원도,2021-01-09,02,5.583858814
강원도,2021-01-09,03,5.660186737
강원도,2021-01-09,04,5.691958091
강원도,2021-01-09,05,5.701806463
강원도,2021-01-09,06,5.707929869
강원도,2021-01-09,07,5.701956015
강원도,2021-01-09,08,6.002698789
강원도,2021-01-09,09,6.345581341
강원도,2021-01-09,10,6.103054498
강원도,2021-01-09,11,5.858521326
강원도,2021-01-09,12,5.847152238
강원도,2021-01-09,13,6.029000431
강원도,2021-01-09,14,6.101863781
강원도,2021-01-09,15,6.063369151
강원도,2021-01-09,16,6.097639212
강원도,2021-01-09,17,6.137779608
강원도,2021-01-09,18,6.081604029
강원도,2021-01-09,19,6.137642079
강원도,2021-01-09,20,6.688310899
강원도,2021-01-09,21,5.950132086
강원도,2021-01-09,22,6.194849707
강원도,2021-01-09,23,6.374992363
강원도,2021-01-10,00,5.976044363
강원도,2021-01-10,01,5.734729512
강원도,2021-01-10,02,5.709040681
강원도,2021-01-10,03,5.761470051
강원도,2021-01-10,04,5.784322331
강원도,2021-01-10,05,5.765024162
강원도,2021-01-10,06,5.681674817
강원도,2021-01-10,07,5.730231576
강원도,2021-01-10,08,5.947329564
강원도,2021-01-10,09,6.003411489
강원도,2021-01-10,10,6.078635982
강원도,2021-01-10,11,6.072460367
강원도,2021-01-10,12,5.676316521
강원도,2021-01-10,13,5.706332033
강원도,2021-01-10,14,5.763887931
강원도,2021-01-10,15,6.070158436
강원도,2021-01-10,16,6.100258823
강원도,2021-01-10,17,6.638125844
강원도,2021-01-10,18,7.419850063
강원도,2021-01-10,19,7.197150162
강원도,2021-01-10,20,6.582137505
강원도,2021-01-10,21,6.038036214
강원도,2021-01-10,22,5.970626587
강원도,2021-01-10,23,6.260946125
강원도,2021-01-11,00,6.303450516
강원도,2021-01-11,01,6.043592406
강원도,2021-01-11,02,6.113609486
강원도,2021-01-11,03,6.056637484
강원도,2021-01-11,04,5.956766504
강원도,2021-01-11,05,6.100566215
강원도,2021-01-11,06,6.35662579
강원도,2021-01-11,07,6.723564819
강원도,2021-01-11,08,7.803978604
강원도,2021-01-11,09,8.799721587
강원도,2021-01-11,10,8.729706637
강원도,2021-01-11,11,8.49471999
강원도,2021-01-11,12,7.530012095
강원도,2021-01-11,13,8.498454441
강원도,2021-01-11,14,8.83985102
강원도,2021-01-11,15,8.521732575
강원도,2021-01-11,16,8.783427468
강원도,2021-01-11,17,8.144053101
강원도,2021-01-11,18,7.510699985
강원도,2021-01-11,19,7.454158022
강원도,2021-01-11,20,6.587934387
강원도,2021-01-11,21,6.32884556
강원도,2021-01-11,22,6.280103189
강원도,2021-01-11,23,6.730029675
강원도,2021-01-12,00,6.39838791
강원도,2021-01-12,01,6.400496964
강원도,2021-01-12,02,6.391926276
강원도,2021-01-12,03,6.310866586
강원도,2021-01-12,04,6.292663134
강원도,2021-01-12,05,6.532036097
강원도,2021-01-12,06,7.385337046
강원도,2021-01-12,07,7.361477773
강원도,2021-01-12,08,7.910248861
강원도,2021-01-12,09,8.241260899
강원도,2021-01-12,10,8.172747469
강원도,2021-01-12,11,7.948006707
강원도,2021-01-12,12,7.313174103
강원도,2021-01-12,13,7.578319213
강원도,2021-01-12,14,8.001504855
강원도,2021-01-12,15,8.150234315
강원도,2021-01-12,16,8.602401779
강원도,2021-01-12,17,8.210328838
강원도,2021-01-12,18,8.105231173
강원도,2021-01-12,19,7.312707718
강원도,2021-01-12,20,7.180493131
강원도,2021-01-12,21,6.832034343
강원도,2021-01-12,22,6.304105066
강원도,2021-01-12,23,6.742578518
강원도,2021-01-13,00,6.258151821
강원도,2021-01-13,01,6.24550684
강원도,2021-01-13,02,6.221629648
강원도,2021-01-13,03,6.211626082
강원도,2021-01-13,04,6.204307262
강원도,2021-01-13,05,6.506980807
강원도,2021-01-13,06,7.214438968
강원도,2021-01-13,07,7.391257576
강원도,2021-01-13,08,7.987824678
강원도,2021-01-13,09,8.299763762
강원도,2021-01-13,10,8.248889151
강원도,2021-01-13,11,7.833549814
강원도,2021-01-13,12,7.009591843
강원도,2021-01-13,13,7.234130311
강원도,2021-01-13,14,7.209174874
강원도,2021-01-13,15,7.267420576
강원도,2021-01-13,16,8.242430857
강원도,2021-01-13,17,8.3544617
강원도,2021-01-13,18,8.413308628
강원도,2021-01-13,19,7.944818413
강원도,2021-01-13,20,6.86031013
강원도,2021-01-13,21,6.491260556
강원도,2021-01-13,22,6.348121705
강원도,2021-01-13,23,6.590232431
강원도,2021-01-14,00,6.298199849
강원도,2021-01-14,01,6.229128258
강원도,2021-01-14,02,6.146328693
강원도,2021-01-14,03,6.092594287
강원도,2021-01-14,04,6.044344625
강원도,2021-01-14,05,6.076954451
강원도,2021-01-14,06,6.491834305
강원도,2021-01-14,07,7.172461105
강원도,2021-01-14,08,7.77750731
강원도,2021-01-14,09,7.920967071
강원도,2021-01-14,10,7.908166194
강원도,2021-01-14,11,7.609160237
강원도,2021-01-14,12,6.68625488
강원도,2021-01-14,13,6.881877594
강원도,2021-01-14,14,6.895957901
강원도,2021-01-14,15,6.27345066
강원도,2021-01-14,16,6.36603705
강원도,2021-01-14,17,6.553190231
강원도,2021-01-14,18,6.800816787
강원도,2021-01-14,19,6.784433441
강원도,2021-01-14,20,6.745955886
강원도,2021-01-14,21,6.277997264
강원도,2021-01-14,22,6.038211909
강원도,2021-01-14,23,6.243268261
강원도,2021-01-15,00,6.024762728
강원도,2021-01-15,01,5.855259751
강원도,2021-01-15,02,5.90009003
강원도,2021-01-15,03,6.13457488
강원도,2021-01-15,04,6.231293943
강원도,2021-01-15,05,6.375811534
강원도,2021-01-15,06,6.762940619
강원도,2021-01-15,07,7.356771062
강원도,2021-01-15,08,7.995046748
강원도,2021-01-15,09,8.397574881
강원도,2021-01-15,10,8.174953791
강원도,2021-01-15,11,7.232884951
강원도,2021-01-15,12,6.507612094
강원도,2021-01-15,13,6.635686501
강원도,2021-01-15,14,6.648675989
강원도,2021-01-15,15,6.645912665
강원도,2021-01-15,16,7.088125679
강원도,2021-01-15,17,7.43713589
강원도,2021-01-15,18,7.428400249
강원도,2021-01-15,19,7.271348801
강원도,2021-01-15,20,7.331477703
강원도,2021-01-15,21,6.962640064
강원도,2021-01-15,22,6.249707332
강원도,2021-01-15,23,7.05516545
강원도,2021-01-16,00,7.026755439
강원도,2021-01-16,01,6.246296384
강원도,2021-01-16,02,6.16756016
강원도,2021-01-16,03,6.178534385
강원도,2021-01-16,04,6.164379037
강원도,2021-01-16,05,6.018146908
강원도,2021-01-16,06,5.930267637
강원도,2021-01-16,07,5.931710117
강원도,2021-01-16,08,6.698971802
강원도,2021-01-16,09,6.858498876
강원도,2021-01-16,10,6.605159191
강원도,2021-01-16,11,6.406976558
강원도,2021-01-16,12,6.121959526
강원도,2021-01-16,13,6.269220206
강원도,2021-01-16,14,6.247435535
강원도,2021-01-16,15,6.198338686
강원도,2021-01-16,16,6.188713023
강원도,2021-01-16,17,6.235675256
강원도,2021-01-16,18,6.750144285
강원도,2021-01-16,19,6.738953437
강원도,2021-01-16,20,6.802730215
강원도,2021-01-16,21,6.731826011
강원도,2021-01-16,22,6.541026012
강원도,2021-01-16,23,6.676318021
강원도,2021-01-17,00,6.790717751
강원도,2021-01-17,01,6.350650295
강원도,2021-01-17,02,6.20242458
강원도,2021-01-17,03,6.245429381
강원도,2021-01-17,04,6.220861599
강원도,2021-01-17,05,6.229049813
강원도,2021-01-17,06,6.218974488
강원도,2021-01-17,07,6.345792992
강원도,2021-01-17,08,6.438894593
강원도,2021-01-17,09,6.141997801
강원도,2021-01-17,10,5.989949388
강원도,2021-01-17,11,5.871480449
강원도,2021-01-17,12,5.712798054
강원도,2021-01-17,13,5.785256041
강원도,2021-01-17,14,5.965959165
강원도,2021-01-17,15,6.23437142
강원도,2021-01-17,16,7.056899998
강원도,2021-01-17,17,7.894048461
강원도,2021-01-17,18,7.823135663
강원도,2021-01-17,19,7.656066976
강원도,2021-01-17,20,7.441186937
강원도,2021-01-17,21,6.339572005
강원도,2021-01-17,22,6.235705855
강원도,2021-01-17,23,6.372256146
강원도,2021-01-18,00,5.876800657
강원도,2021-01-18,01,5.844392831
강원도,2021-01-18,02,5.829145519
강원도,2021-01-18,03,5.844673297
강원도,2021-01-18,04,5.879530676
강원도,2021-01-18,05,6.247658451
강원도,2021-01-18,06,6.66970084
강원도,2021-01-18,07,7.46418478
강원도,2021-01-18,08,8.445874819
강원도,2021-01-18,09,8.459778181
강원도,2021-01-18,10,8.432845707
강원도,2021-01-18,11,8.012091439
강원도,2021-01-18,12,7.525402409
강원도,2021-01-18,13,7.650363775
강원도,2021-01-18,14,7.824245207
강원도,2021-01-18,15,7.777718853
강원도,2021-01-18,16,7.994065745
강원도,2021-01-18,17,7.346396927
강원도,2021-01-18,18,7.550256457
강원도,2021-01-18,19,7.45592485
강원도,2021-01-18,20,6.712538786
강원도,2021-01-18,21,6.484693966
강원도,2021-01-18,22,6.13947331
강원도,2021-01-18,23,6.417335328
강원도,2021-01-19,00,6.102799963
강원도,2021-01-19,01,5.926959107
강원도,2021-01-19,02,5.894683823
강원도,2021-01-19,03,5.856652683
강원도,2021-01-19,04,5.855087569
강원도,2021-01-19,05,5.908800088
강원도,2021-01-19,06,6.400025547
강원도,2021-01-19,07,6.939981486
강원도,2021-01-19,08,7.38844979
강원도,2021-01-19,09,7.58997267
강원도,2021-01-19,10,7.172301915
강원도,2021-01-19,11,6.569669921
강원도,2021-01-19,12,6.053706851
강원도,2021-01-19,13,6.163052925
강원도,2021-01-19,14,6.17118853
강원도,2021-01-19,15,6.08640893
강원도,2021-01-19,16,6.713114046
강원도,2021-01-19,17,6.783795588
강원도,2021-01-19,18,6.895095778
강원도,2021-01-19,19,7.193355294
강원도,2021-01-19,20,7.005550203
강원도,2021-01-19,21,6.092498182
강원도,2021-01-19,22,5.943008829
강원도,2021-01-19,23,6.517601316
강원도,2021-01-20,00,6.140569343
강원도,2021-01-20,01,5.971222609
강원도,2021-01-20,02,6.059138407
강원도,2021-01-20,03,6.020424758
강원도,2021-01-20,04,6.001060466
강원도,2021-01-20,05,6.065920519
강원도,2021-01-20,06,6.442037032
강원도,2021-01-20,07,6.887027549
강원도,2021-01-20,08,7.579363158
강원도,2021-01-20,09,7.693820606
강원도,2021-01-20,10,7.809886307
강원도,2021-01-20,11,6.835090581
강원도,2021-01-20,12,6.050251534
강원도,2021-01-20,13,6.176840372
강원도,2021-01-20,14,5.93498395
강원도,2021-01-20,15,5.913375836
강원도,2021-01-20,16,6.588923247
강원도,2021-01-20,17,7.142760747
강원도,2021-01-20,18,7.367685148
강원도,2021-01-20,19,7.319887912
강원도,2021-01-20,20,7.293350324
강원도,2021-01-20,21,6.802102765
강원도,2021-01-20,22,6.213782921
강원도,2021-01-20,23,6.78681396
강원도,2021-01-21,00,5.882458303
강원도,2021-01-21,01,5.481589246
강원도,2021-01-21,02,5.497805214
강원도,2021-01-21,03,5.475443369
강원도,2021-01-21,04,5.477235377
강원도,2021-01-21,05,6.140537441
강원도,2021-01-21,06,7.014820716
강원도,2021-01-21,07,7.524526603
강원도,2021-01-21,08,8.114547274
강원도,2021-01-21,09,8.211919309
강원도,2021-01-21,10,7.442196442
강원도,2021-01-21,11,6.538595703
강원도,2021-01-21,12,6.265695998
강원도,2021-01-21,13,6.660936053
강원도,2021-01-21,14,6.772552495
강원도,2021-01-21,15,6.823367567
강원도,2021-01-21,16,6.821450821
강원도,2021-01-21,17,6.824465027
강원도,2021-01-21,18,6.712669237
강원도,2021-01-21,19,6.33368284
강원도,2021-01-21,20,6.263687139
강원도,2021-01-21,21,6.119630778
강원도,2021-01-21,22,5.927846898
강원도,2021-01-21,23,6.218860278
강원도,2021-01-22,00,5.099474716
강원도,2021-01-22,01,5.004988326
강원도,2021-01-22,02,4.997630312
강원도,2021-01-22,03,5.009510853
강원도,2021-01-22,04,5.008772235
강원도,2021-01-22,05,5.292236946
강원도,2021-01-22,06,6.058651079
강원도,2021-01-22,07,6.104197273
강원도,2021-01-22,08,6.737074558
강원도,2021-01-22,09,6.92309141
강원도,2021-01-22,10,6.923799102
강원도,2021-01-22,11,6.660817364
강원도,2021-01-22,12,5.830990514
강원도,2021-01-22,13,6.205506478
강원도,2021-01-22,14,6.519515229
강원도,2021-01-22,15,6.769211354
강원도,2021-01-22,16,6.506799076
강원도,2021-01-22,17,6.133636741
강원도,2021-01-22,18,5.740826939
강원도,2021-01-22,19,5.430293582
강원도,2021-01-22,20,5.308827609
강원도,2021-01-22,21,5.312048772
강원도,2021-01-22,22,5.461963548
강원도,2021-01-22,23,6.131180573
강원도,2021-01-23,00,5.868386265
강원도,2021-01-23,01,5.815206318
강원도,2021-01-23,02,5.786526611
강원도,2021-01-23,03,5.813310527
강원도,2021-01-23,04,5.830292005
강원도,2021-01-23,05,5.812585347
강원도,2021-01-23,06,5.810475334
강원도,2021-01-23,07,5.848279851
강원도,2021-01-23,08,6.208645175
강원도,2021-01-23,09,6.59503682
강원도,2021-01-23,10,6.577824499
강원도,2021-01-23,11,6.345338178
강원도,2021-01-23,12,6.030444426
강원도,2021-01-23,13,6.21758123
강원도,2021-01-23,14,6.177534502
강원도,2021-01-23,15,6.145131728
강원도,2021-01-23,16,6.18266367
강원도,2021-01-23,17,6.270568821
강원도,2021-01-23,18,6.992189795
강원도,2021-01-23,19,6.626832695
강원도,2021-01-23,20,5.916018839
강원도,2021-01-23,21,5.504019028
강원도,2021-01-23,22,5.774775322
강원도,2021-01-23,23,6.07090404
강원도,2021-01-24,00,5.738797143
강원도,2021-01-24,01,5.437126993
강원도,2021-01-24,02,5.732530145
강원도,2021-01-24,03,5.76470142
강원도,2021-01-24,04,5.747062716
강원도,2021-01-24,05,5.708392919
강원도,2021-01-24,06,5.691478453
강원도,2021-01-24,07,5.432588423
강원도,2021-01-24,08,5.493393766
강원도,2021-01-24,09,5.594624609
강원도,2021-01-24,10,5.581207893
강원도,2021-01-24,11,5.191452759
강원도,2021-01-24,12,5.207114469
강원도,2021-01-24,13,5.283953489
강원도,2021-01-24,14,5.096859487
강원도,2021-01-24,15,5.145368932
강원도,2021-01-24,16,5.337536631
강원도,2021-01-24,17,5.604012607
강원도,2021-01-24,18,6.160967812
강원도,2021-01-24,19,6.257595602
강원도,2021-01-24,20,6.369617503
강원도,2021-01-24,21,6.587042126
강원도,2021-01-24,22,6.408186373
강원도,2021-01-24,23,6.113693093
강원도,2021-01-25,00,5.247200602
강원도,2021-01-25,01,4.669989103
강원도,2021-01-25,02,4.690587891
강원도,2021-01-25,03,4.67175665
강원도,2021-01-25,04,4.675060888
강원도,2021-01-25,05,4.773847737
강원도,2021-01-25,06,5.492554144
강원도,2021-01-25,07,6.399423588
강원도,2021-01-25,08,7.286535735
강원도,2021-01-25,09,6.792423756
강원도,2021-01-25,10,6.334184448
강원도,2021-01-25,11,5.474151867
강원도,2021-01-25,12,4.910760479
강원도,2021-01-25,13,4.942761416
강원도,2021-01-25,14,4.847446667
강원도,2021-01-25,15,5.137632359
강원도,2021-01-25,16,5.698909277
강원도,2021-01-25,17,5.602098796
강원도,2021-01-25,18,5.772979447
강원도,2021-01-25,19,5.81500649
강원도,2021-01-25,20,5.655162572
강원도,2021-01-25,21,5.614234496
강원도,2021-01-25,22,5.611976759
강원도,2021-01-25,23,5.96603335
강원도,2021-01-26,00,5.850881653
강원도,2021-01-26,01,5.442918269
강원도,2021-01-26,02,5.361469976
강원도,2021-01-26,03,5.397085796
강원도,2021-01-26,04,5.410161996
강원도,2021-01-26,05,5.565406384
강원도,2021-01-26,06,5.673531326
강원도,2021-01-26,07,5.661372451
강원도,2021-01-26,08,6.209022102
강원도,2021-01-26,09,6.490679939
강원도,2021-01-26,10,6.554221907
강원도,2021-01-26,11,6.338499997
강원도,2021-01-26,12,5.888215931
강원도,2021-01-26,13,6.33743618
강원도,2021-01-26,14,6.503575216
강원도,2021-01-26,15,6.598833618
강원도,2021-01-26,16,6.619356532
강원도,2021-01-26,17,6.343939376
강원도,2021-01-26,18,6.887219751
강원도,2021-01-26,19,6.782347514
강원도,2021-01-26,20,6.617175194
강원도,2021-01-26,21,5.973872454
강원도,2021-01-26,22,5.709958949
강원도,2021-01-26,23,6.143202686
강원도,2021-01-27,00,5.592760523
강원도,2021-01-27,01,5.562068084
강원도,2021-01-27,02,5.642731276
강원도,2021-01-27,03,5.629389931
강원도,2021-01-27,04,5.683486561
강원도,2021-01-27,05,5.942544958
강원도,2021-01-27,06,6.281322087
강원도,2021-01-27,07,6.448924763
강원도,2021-01-27,08,6.806147223
강원도,2021-01-27,09,6.781808932
강원도,2021-01-27,10,6.434437091
강원도,2021-01-27,11,6.252284291
강원도,2021-01-27,12,5.632750426
강원도,2021-01-27,13,5.784632639
강원도,2021-01-27,14,5.809190775
강원도,2021-01-27,15,6.172253477
강원도,2021-01-27,16,6.691704392
강원도,2021-01-27,17,6.850800729
강원도,2021-01-27,18,6.905640607
강원도,2021-01-27,19,6.620151156
강원도,2021-01-27,20,6.335723516
강원도,2021-01-27,21,5.85873256
강원도,2021-01-27,22,5.648687327
강원도,2021-01-27,23,6.160207577
강원도,2021-01-28,00,5.756124889
강원도,2021-01-28,01,5.706929459
강원도,2021-01-28,02,5.663775463
강원도,2021-01-28,03,5.617294215
강원도,2021-01-28,04,5.611113351
강원도,2021-01-28,05,5.674748279
강원도,2021-01-28,06,5.884207368
강원도,2021-01-28,07,5.952139667
강원도,2021-01-28,08,6.446974265
강원도,2021-01-28,09,6.823483662
강원도,2021-01-28,10,6.911742499
강원도,2021-01-28,11,7.101019501
강원도,2021-01-28,12,6.354531125
강원도,2021-01-28,13,6.510977129
강원도,2021-01-28,14,6.741371112
강원도,2021-01-28,15,7.187190792
강원도,2021-01-28,16,7.717498769
강원도,2021-01-28,17,7.782379031
강원도,2021-01-28,18,8.047018582
강원도,2021-01-28,19,8.182261367
강원도,2021-01-28,20,7.924603325
강원도,2021-01-28,21,6.897523418
강원도,2021-01-28,22,6.072795165
강원도,2021-01-28,23,6.745894945
강원도,2021-01-29,00,6.155753779
강원도,2021-01-29,01,6.104280415
강원도,2021-01-29,02,6.106241055
강원도,2021-01-29,03,6.109909112
강원도,2021-01-29,04,6.076761912
강원도,2021-01-29,05,6.153769225
강원도,2021-01-29,06,6.888664469
강원도,2021-01-29,07,7.403123842
강원도,2021-01-29,08,7.739962902
강원도,2021-01-29,09,8.145133732
강원도,2021-01-29,10,7.892196778
강원도,2021-01-29,11,7.685252595
강원도,2021-01-29,12,6.786417285
강원도,2021-01-29,13,7.089934239
강원도,2021-01-29,14,7.448440639
강원도,2021-01-29,15,7.720737694
강원도,2021-01-29,16,8.016051872
강원도,2021-01-29,17,7.700616556
강원도,2021-01-29,18,7.864088143
강원도,2021-01-29,19,7.824794517
강원도,2021-01-29,20,7.033431529
강원도,2021-01-29,21,6.341294993
강원도,2021-01-29,22,5.991415064
강원도,2021-01-29,23,6.555271327
강원도,2021-01-30,00,6.184682772
강원도,2021-01-30,01,6.076539968
강원도,2021-01-30,02,6.12208062
강원도,2021-01-30,03,6.128663592
강원도,2021-01-30,04,6.159856938
강원도,2021-01-30,05,6.158522554
강원도,2021-01-30,06,6.141518622
강원도,2021-01-30,07,6.319829064
강원도,2021-01-30,08,6.759867281
강원도,2021-01-30,09,7.026306767
강원도,2021-01-30,10,6.846331846
강원도,2021-01-30,11,6.425870502
강원도,2021-01-30,12,6.207908791
강원도,2021-01-30,13,6.40523468
강원도,2021-01-30,14,6.406657554
강원도,2021-01-30,15,6.322600318
강원도,2021-01-30,16,6.260967751
강원도,2021-01-30,17,5.957609191
강원도,2021-01-30,18,6.324425703
강원도,2021-01-30,19,6.445617773
강원도,2021-01-30,20,6.323139518
강원도,2021-01-30,21,5.996377553
강원도,2021-01-30,22,5.900889028
강원도,2021-01-30,23,6.132499811
강원도,2021-01-31,00,5.565492534
강원도,2021-01-31,01,5.655278566
강원도,2021-01-31,02,5.573192881
강원도,2021-01-31,03,5.442290743
강원도,2021-01-31,04,5.448119755
강원도,2021-01-31,05,5.536847462
강원도,2021-01-31,06,5.787751411
강원도,2021-01-31,07,5.902275018
강원도,2021-01-31,08,5.995744353
강원도,2021-01-31,09,5.510950039
강원도,2021-01-31,10,5.526654467
강원도,2021-01-31,11,5.189377119
강원도,2021-01-31,12,5.094317602
강원도,2021-01-31,13,5.331163025
강원도,2021-01-31,14,5.331106855
