지역,거래일,시간,계량값
강원도,2018-01-04,18,5.824548894
강원도,2018-01-04,19,5.800227503
강원도,2018-01-04,20,5.043493616
강원도,2018-01-04,21,4.528954036
강원도,2018-01-04,22,4.566312449
강원도,2018-01-04,23,4.506730069
강원도,2018-01-05,00,4.438103325
강원도,2018-01-05,01,4.407029084
강원도,2018-01-05,02,4.428904057
강원도,2018-01-05,03,4.415335538
강원도,2018-01-05,04,4.41559368
강원도,2018-01-05,05,4.306682798
강원도,2018-01-05,06,4.646142604
강원도,2018-01-05,07,5.313565375
강원도,2018-01-05,08,6.328685701
강원도,2018-01-05,09,6.476986962
강원도,2018-01-05,10,6.302002364
강원도,2018-01-05,11,6.311238267
강원도,2018-01-05,12,5.33796881
강원도,2018-01-05,13,5.65180922
강원도,2018-01-05,14,5.668890598
강원도,2018-01-05,15,6.056289838
강원도,2018-01-05,16,6.60592661
강원도,2018-01-05,17,6.871623924
강원도,2018-01-05,18,6.791061175
강원도,2018-01-05,19,6.30389066
강원도,2018-01-05,20,5.037431101
강원도,2018-01-05,21,4.646022213
강원도,2018-01-05,22,4.697469143
강원도,2018-01-05,23,4.95751329
강원도,2018-01-06,00,4.628226465
강원도,2018-01-06,01,4.509008239
강원도,2018-01-06,02,4.433206922
강원도,2018-01-06,03,4.394410228
강원도,2018-01-06,04,4.362867543
강원도,2018-01-06,05,4.421362826
강원도,2018-01-06,06,4.397481649
강원도,2018-01-06,07,4.408595314
강원도,2018-01-06,08,4.98543672
강원도,2018-01-06,09,4.971891285
강원도,2018-01-06,10,4.940291702
강원도,2018-01-06,11,4.909167782
강원도,2018-01-06,12,4.445330273
강원도,2018-01-06,13,4.598216983
강원도,2018-01-06,14,4.596374049
강원도,2018-01-06,15,4.553838159
강원도,2018-01-06,16,4.6920601
강원도,2018-01-06,17,5.022092483
강원도,2018-01-06,18,5.012212841
강원도,2018-01-06,19,4.753703747
강원도,2018-01-06,20,4.430967886
강원도,2018-01-06,21,4.381526771
강원도,2018-01-06,22,4.418566179
강원도,2018-01-06,23,4.679409188
강원도,2018-01-07,00,3.648182089
강원도,2018-01-07,01,3.609183617
강원도,2018-01-07,02,3.619612797
강원도,2018-01-07,03,3.607178202
강원도,2018-01-07,04,3.589227801
강원도,2018-01-07,05,3.571912504
강원도,2018-01-07,06,3.575003962
강원도,2018-01-07,07,3.736695094
강원도,2018-01-07,08,3.904037436
강원도,2018-01-07,09,3.962914268
강원도,2018-01-07,10,4.13449861
강원도,2018-01-07,11,4.146618046
강원도,2018-01-07,12,3.974894999
강원도,2018-01-07,13,4.116986878
강원도,2018-01-07,14,3.898093944
강원도,2018-01-07,15,3.907050625
강원도,2018-01-07,16,3.870858558
강원도,2018-01-07,17,3.871065411
강원도,2018-01-07,18,3.820987327
강원도,2018-01-07,19,3.869618774
강원도,2018-01-07,20,4.227129931
강원도,2018-01-07,21,4.415383847
강원도,2018-01-07,22,4.464877352
강원도,2018-01-07,23,4.730140028
강원도,2018-01-08,00,4.298009212
강원도,2018-01-08,01,4.288899546
강원도,2018-01-08,02,4.263752546
강원도,2018-01-08,03,4.227103501
강원도,2018-01-08,04,4.210629138
강원도,2018-01-08,05,4.450405081
강원도,2018-01-08,06,4.931801705
강원도,2018-01-08,07,5.17139619
강원도,2018-01-08,08,6.178331547
강원도,2018-01-08,09,6.393538533
강원도,2018-01-08,10,6.579883969
강원도,2018-01-08,11,6.363201448
강원도,2018-01-08,12,5.481979804
강원도,2018-01-08,13,5.84829839
강원도,2018-01-08,14,6.317884678
강원도,2018-01-08,15,6.293454462
강원도,2018-01-08,16,6.255641069
강원도,2018-01-08,17,6.50172241
강원도,2018-01-08,18,6.323071292
강원도,2018-01-08,19,5.296080589
강원도,2018-01-08,20,4.892451947
강원도,2018-01-08,21,4.864286359
강원도,2018-01-08,22,4.939922562
강원도,2018-01-08,23,5.057563706
강원도,2018-01-09,00,4.660030422
강원도,2018-01-09,01,4.575432968
강원도,2018-01-09,02,4.606284026
강원도,2018-01-09,03,4.618143086
강원도,2018-01-09,04,4.737279879
강원도,2018-01-09,05,5.37649628
강원도,2018-01-09,06,5.663536733
강원도,2018-01-09,07,5.470899092
강원도,2018-01-09,08,5.889885774
강원도,2018-01-09,09,6.740094825
강원도,2018-01-09,10,7.207462269
강원도,2018-01-09,11,7.055589613
강원도,2018-01-09,12,6.069205743
강원도,2018-01-09,13,6.333435149
강원도,2018-01-09,14,6.47701252
강원도,2018-01-09,15,6.479436868
강원도,2018-01-09,16,6.552266238
강원도,2018-01-09,17,6.132344484
강원도,2018-01-09,18,6.297989661
강원도,2018-01-09,19,6.082958863
강원도,2018-01-09,20,5.032636431
강원도,2018-01-09,21,4.880290829
강원도,2018-01-09,22,4.702642628
강원도,2018-01-09,23,5.079124875
강원도,2018-01-10,00,4.600556608
강원도,2018-01-10,01,4.463192075
강원도,2018-01-10,02,4.504921492
강원도,2018-01-10,03,4.571814758
강원도,2018-01-10,04,4.72790658
강원도,2018-01-10,05,5.247890822
강원도,2018-01-10,06,5.963721043
강원도,2018-01-10,07,6.016163056
강원도,2018-01-10,08,5.874448792
강원도,2018-01-10,09,6.591999407
강원도,2018-01-10,10,7.429482926
강원도,2018-01-10,11,7.163977909
강원도,2018-01-10,12,6.36236233
강원도,2018-01-10,13,6.834424335
강원도,2018-01-10,14,6.811001116
강원도,2018-01-10,15,6.879378884
강원도,2018-01-10,16,7.358761246
강원도,2018-01-10,17,7.070031733
강원도,2018-01-10,18,6.944671824
강원도,2018-01-10,19,6.528689373
강원도,2018-01-10,20,5.93432162
강원도,2018-01-10,21,6.047888515
강원도,2018-01-10,22,5.922920506
강원도,2018-01-10,23,6.392306404
강원도,2018-01-11,00,5.823529803
강원도,2018-01-11,01,5.48045268
강원도,2018-01-11,02,5.414074551
강원도,2018-01-11,03,5.480946334
강원도,2018-01-11,04,5.59598969
강원도,2018-01-11,05,6.133619769
강원도,2018-01-11,06,6.719645977
강원도,2018-01-11,07,6.635044602
강원도,2018-01-11,08,7.565460641
강원도,2018-01-11,09,7.88591635
강원도,2018-01-11,10,8.016301025
강원도,2018-01-11,11,8.071962518
강원도,2018-01-11,12,7.166077768
강원도,2018-01-11,13,7.941346866
강원도,2018-01-11,14,7.951679598
강원도,2018-01-11,15,7.664037957
강원도,2018-01-11,16,7.516068855
강원도,2018-01-11,17,7.354380385
강원도,2018-01-11,18,7.613318411
강원도,2018-01-11,19,7.377048765
강원도,2018-01-11,20,7.165626875
강원도,2018-01-11,21,6.241349453
강원도,2018-01-11,22,5.937841903
강원도,2018-01-11,23,6.580902906
강원도,2018-01-12,00,5.83966529
강원도,2018-01-12,01,5.792825715
강원도,2018-01-12,02,5.800874617
강원도,2018-01-12,03,5.783584485
강원도,2018-01-12,04,5.794039155
강원도,2018-01-12,05,5.953426776
강원도,2018-01-12,06,6.667439575
강원도,2018-01-12,07,7.045416673
강원도,2018-01-12,08,7.32289556
강원도,2018-01-12,09,7.534280497
강원도,2018-01-12,10,8.224530067
강원도,2018-01-12,11,8.209965325
강원도,2018-01-12,12,7.012737637
강원도,2018-01-12,13,7.673392021
강원도,2018-01-12,14,7.950214944
강원도,2018-01-12,15,7.971539074
강원도,2018-01-12,16,8.727646978
강원도,2018-01-12,17,8.409060806
강원도,2018-01-12,18,8.08938524
강원도,2018-01-12,19,7.482715776
강원도,2018-01-12,20,7.024287038
강원도,2018-01-12,21,6.993931925
강원도,2018-01-12,22,7.006892488
강원도,2018-01-12,23,7.352938065
강원도,2018-01-13,00,6.48597902
강원도,2018-01-13,01,6.142060191
강원도,2018-01-13,02,6.116102748
강원도,2018-01-13,03,5.998945694
강원도,2018-01-13,04,6.030297073
강원도,2018-01-13,05,5.951304846
강원도,2018-01-13,06,6.067318551
강원도,2018-01-13,07,6.233804502
강원도,2018-01-13,08,6.542043905
강원도,2018-01-13,09,6.939407424
강원도,2018-01-13,10,7.375577156
강원도,2018-01-13,11,7.003063733
강원도,2018-01-13,12,6.179168847
강원도,2018-01-13,13,6.345055065
강원도,2018-01-13,14,6.285140077
강원도,2018-01-13,15,6.196365907
강원도,2018-01-13,16,6.13974407
강원도,2018-01-13,17,6.247229661
강원도,2018-01-13,18,6.759580631
강원도,2018-01-13,19,6.305664342
강원도,2018-01-13,20,5.990584498
강원도,2018-01-13,21,5.926671005
강원도,2018-01-13,22,5.947799256
강원도,2018-01-13,23,6.336453774
강원도,2018-01-14,00,6.007403598
강원도,2018-01-14,01,5.831742347
강원도,2018-01-14,02,5.913373835
강원도,2018-01-14,03,5.864572687
강원도,2018-01-14,04,5.939579018
강원도,2018-01-14,05,5.998056825
강원도,2018-01-14,06,6.032399898
강원도,2018-01-14,07,5.898655996
강원도,2018-01-14,08,6.269589804
강원도,2018-01-14,09,6.175411101
강원도,2018-01-14,10,6.183581269
강원도,2018-01-14,11,6.04356996
강원도,2018-01-14,12,5.878509054
강원도,2018-01-14,13,6.11424954
강원도,2018-01-14,14,6.514561391
강원도,2018-01-14,15,6.849376619
강원도,2018-01-14,16,6.881432707
강원도,2018-01-14,17,7.183559248
강원도,2018-01-14,18,7.720429933
강원도,2018-01-14,19,7.812430058
강원도,2018-01-14,20,7.674489651
강원도,2018-01-14,21,7.039490093
강원도,2018-01-14,22,7.505505925
강원도,2018-01-14,23,8.125110749
강원도,2018-01-15,00,7.483248368
강원도,2018-01-15,01,7.400244797
강원도,2018-01-15,02,7.359054864
강원도,2018-01-15,03,7.375657632
강원도,2018-01-15,04,7.530147096
강원도,2018-01-15,05,7.776570625
강원도,2018-01-15,06,8.119238802
강원도,2018-01-15,07,8.640072574
강원도,2018-01-15,08,8.912262088
강원도,2018-01-15,09,9.239505991
강원도,2018-01-15,10,9.233045029
강원도,2018-01-15,11,8.916260775
강원도,2018-01-15,12,7.979654451
강원도,2018-01-15,13,8.29860113
강원도,2018-01-15,14,7.748747415
강원도,2018-01-15,15,7.797540662
강원도,2018-01-15,16,8.146390691
강원도,2018-01-15,17,8.49401704
강원도,2018-01-15,18,8.402902154
강원도,2018-01-15,19,7.825941954
강원도,2018-01-15,20,7.610513671
강원도,2018-01-15,21,7.516787173
강원도,2018-01-15,22,7.46538749
강원도,2018-01-15,23,8.025971381
강원도,2018-01-16,00,7.589488336
강원도,2018-01-16,01,7.532127959
강원도,2018-01-16,02,7.402540347
강원도,2018-01-16,03,7.413610085
강원도,2018-01-16,04,7.434691324
강원도,2018-01-16,05,7.433815295
강원도,2018-01-16,06,7.606200907
강원도,2018-01-16,07,7.917906184
강원도,2018-01-16,08,8.015879651
강원도,2018-01-16,09,8.06356164
강원도,2018-01-16,10,8.315744654
강원도,2018-01-16,11,8.499966113
강원도,2018-01-16,12,7.63358446
강원도,2018-01-16,13,7.86742195
강원도,2018-01-16,14,8.366228988
강원도,2018-01-16,15,8.453174311
강원도,2018-01-16,16,8.565566767
강원도,2018-01-16,17,8.685958403
강원도,2018-01-16,18,8.660918337
강원도,2018-01-16,19,7.795620939
강원도,2018-01-16,20,7.504016426
강원도,2018-01-16,21,7.395419758
강원도,2018-01-16,22,7.464048102
강원도,2018-01-16,23,7.750551693
강원도,2018-01-17,00,7.364518698
강원도,2018-01-17,01,7.285453041
강원도,2018-01-17,02,7.407801355
강원도,2018-01-17,03,7.433789364
강원도,2018-01-17,04,7.446203395
강원도,2018-01-17,05,7.575308073
강원도,2018-01-17,06,8.000683902
강원도,2018-01-17,07,8.120670449
강원도,2018-01-17,08,8.238288338
강원도,2018-01-17,09,8.658168848
강원도,2018-01-17,10,8.506599878
강원도,2018-01-17,11,8.511373097
강원도,2018-01-17,12,7.922981315
강원도,2018-01-17,13,8.288199338
강원도,2018-01-17,14,8.311544557
강원도,2018-01-17,15,8.731087663
강원도,2018-01-17,16,8.855972895
강원도,2018-01-17,17,8.520602776
강원도,2018-01-17,18,8.914499912
강원도,2018-01-17,19,8.142623881
강원도,2018-01-17,20,7.763227094
강원도,2018-01-17,21,7.786249918
강원도,2018-01-17,22,7.713192142
강원도,2018-01-17,23,8.288987417
강원도,2018-01-18,00,7.312125481
강원도,2018-01-18,01,6.902428743
강원도,2018-01-18,02,7.231266791
강원도,2018-01-18,03,7.40776592
강원도,2018-01-18,04,7.506073815
강원도,2018-01-18,05,7.70046026
강원도,2018-01-18,06,8.053189381
강원도,2018-01-18,07,8.336577598
강원도,2018-01-18,08,8.643399176
강원도,2018-01-18,09,9.114347213
강원도,2018-01-18,10,9.041699455
강원도,2018-01-18,11,8.988137571
강원도,2018-01-18,12,8.361335868
강원도,2018-01-18,13,8.597046869
강원도,2018-01-18,14,8.889572086
강원도,2018-01-18,15,8.824533706
강원도,2018-01-18,16,8.898388986
강원도,2018-01-18,17,8.961642357
강원도,2018-01-18,18,8.956253017
강원도,2018-01-18,19,8.614122963
강원도,2018-01-18,20,7.676502115
강원도,2018-01-18,21,7.597871979
강원도,2018-01-18,22,7.495928291
강원도,2018-01-18,23,7.838969255
강원도,2018-01-19,00,7.345223362
강원도,2018-01-19,01,7.281683072
강원도,2018-01-19,02,7.271782471
강원도,2018-01-19,03,7.294167063
강원도,2018-01-19,04,7.34838324
강원도,2018-01-19,05,7.41632771
강원도,2018-01-19,06,7.562779476
강원도,2018-01-19,07,8.238785997
강원도,2018-01-19,08,8.326144293
강원도,2018-01-19,09,8.452273331
강원도,2018-01-19,10,8.472540078
강원도,2018-01-19,11,8.610424979
강원도,2018-01-19,12,7.81532749
강원도,2018-01-19,13,8.024620161
강원도,2018-01-19,14,8.004201859
강원도,2018-01-19,15,8.04990489
강원도,2018-01-19,16,8.492732129
강원도,2018-01-19,17,8.298095551
강원도,2018-01-19,18,8.439169846
강원도,2018-01-19,19,8.438014405
강원도,2018-01-19,20,7.622159679
강원도,2018-01-19,21,7.538286706
강원도,2018-01-19,22,7.412175223
강원도,2018-01-19,23,7.651764705
강원도,2018-01-20,00,6.769394396
강원도,2018-01-20,01,6.724559692
강원도,2018-01-20,02,6.724904296
강원도,2018-01-20,03,6.687534182
강원도,2018-01-20,04,6.659624653
강원도,2018-01-20,05,6.66024006
강원도,2018-01-20,06,6.60702739
강원도,2018-01-20,07,6.592208603
강원도,2018-01-20,08,7.116455006
강원도,2018-01-20,09,6.856637255
강원도,2018-01-20,10,6.392156966
강원도,2018-01-20,11,6.356816935
강원도,2018-01-20,12,5.912956006
강원도,2018-01-20,13,6.483459909
강원도,2018-01-20,14,6.587095332
강원도,2018-01-20,15,6.302575243
강원도,2018-01-20,16,6.282255991
강원도,2018-01-20,17,6.304107259
강원도,2018-01-20,18,6.739780691
강원도,2018-01-20,19,7.338602675
강원도,2018-01-20,20,7.122529527
강원도,2018-01-20,21,7.077865381
강원도,2018-01-20,22,7.048305892
강원도,2018-01-20,23,7.113753105
강원도,2018-01-21,00,6.612883627
강원도,2018-01-21,01,6.518789933
강원도,2018-01-21,02,6.548415493
강원도,2018-01-21,03,6.564071362
강원도,2018-01-21,04,6.564548997
강원도,2018-01-21,05,6.54161511
강원도,2018-01-21,06,6.538838994
강원도,2018-01-21,07,6.714108215
강원도,2018-01-21,08,6.811099105
강원도,2018-01-21,09,6.728617784
강원도,2018-01-21,10,6.73834588
강원도,2018-01-21,11,6.895354883
강원도,2018-01-21,12,6.899715029
강원도,2018-01-21,13,6.81306178
강원도,2018-01-21,14,6.795900194
강원도,2018-01-21,15,6.75942025
강원도,2018-01-21,16,6.721727901
강원도,2018-01-21,17,6.89023835
강원도,2018-01-21,18,7.207949563
강원도,2018-01-21,19,7.116541815
강원도,2018-01-21,20,6.707926421
강원도,2018-01-21,21,6.669533791
강원도,2018-01-21,22,6.933289696
강원도,2018-01-21,23,7.053454702
강원도,2018-01-22,00,6.48235139
강원도,2018-01-22,01,6.485865734
강원도,2018-01-22,02,6.497428173
강원도,2018-01-22,03,6.512899472
강원도,2018-01-22,04,6.548352127
강원도,2018-01-22,05,6.746269641
강원도,2018-01-22,06,6.901104051
강원도,2018-01-22,07,7.295545171
강원도,2018-01-22,08,7.507299548
강원도,2018-01-22,09,7.593731041
강원도,2018-01-22,10,7.710016724
강원도,2018-01-22,11,7.809964926
강원도,2018-01-22,12,7.673571236
강원도,2018-01-22,13,8.743719471
강원도,2018-01-22,14,9.048360505
강원도,2018-01-22,15,9.107424993
강원도,2018-01-22,16,9.115660421
강원도,2018-01-22,17,9.284894555
강원도,2018-01-22,18,9.000230472
강원도,2018-01-22,19,7.902780018
강원도,2018-01-22,20,7.527295162
강원도,2018-01-22,21,7.55285271
강원도,2018-01-22,22,7.620929385
강원도,2018-01-22,23,7.850446952
강원도,2018-01-23,00,7.521819392
강원도,2018-01-23,01,7.50985379
강원도,2018-01-23,02,7.490055017
강원도,2018-01-23,03,7.528532977
강원도,2018-01-23,04,7.718625035
강원도,2018-01-23,05,8.160490245
강원도,2018-01-23,06,8.460788022
강원도,2018-01-23,07,8.287647819
강원도,2018-01-23,08,8.746977904
강원도,2018-01-23,09,9.40464067
강원도,2018-01-23,10,9.566982227
강원도,2018-01-23,11,9.461804338
강원도,2018-01-23,12,8.651031757
강원도,2018-01-23,13,8.86130707
강원도,2018-01-23,14,9.084635185
강원도,2018-01-23,15,9.288667024
강원도,2018-01-23,16,9.468950805
강원도,2018-01-23,17,9.334984777
강원도,2018-01-23,18,8.918158457
강원도,2018-01-23,19,8.602188142
강원도,2018-01-23,20,8.566264774
강원도,2018-01-23,21,7.877131127
강원도,2018-01-23,22,7.76231516
강원도,2018-01-23,23,8.024969897
강원도,2018-01-24,00,7.641435212
강원도,2018-01-24,01,7.603809353
강원도,2018-01-24,02,7.5807168
강원도,2018-01-24,03,7.619202641
강원도,2018-01-24,04,7.63497587
강원도,2018-01-24,05,7.466027895
강원도,2018-01-24,06,7.573935186
강원도,2018-01-24,07,8.050691033
강원도,2018-01-24,08,8.711619123
강원도,2018-01-24,09,9.092307113
강원도,2018-01-24,10,9.464291188
강원도,2018-01-24,11,9.415282801
강원도,2018-01-24,12,8.696086956
강원도,2018-01-24,13,9.093333603
강원도,2018-01-24,14,9.433402153
강원도,2018-01-24,15,9.415867907
강원도,2018-01-24,16,9.856176924
강원도,2018-01-24,17,10.01714067
강원도,2018-01-24,18,9.792844685
강원도,2018-01-24,19,8.752313022
강원도,2018-01-24,20,8.504143007
강원도,2018-01-24,21,8.496095644
강원도,2018-01-24,22,8.485346834
강원도,2018-01-24,23,8.514299573
강원도,2018-01-25,00,7.67456842
강원도,2018-01-25,01,7.598089075
강원도,2018-01-25,02,7.60629121
강원도,2018-01-25,03,7.559467256
강원도,2018-01-25,04,7.63066526
강원도,2018-01-25,05,7.814221738
강원도,2018-01-25,06,8.439939504
강원도,2018-01-25,07,8.737145558
강원도,2018-01-25,08,8.948740871
강원도,2018-01-25,09,8.980124194
강원도,2018-01-25,10,8.922449608
강원도,2018-01-25,11,8.820204903
강원도,2018-01-25,12,8.640810685
강원도,2018-01-25,13,9.111000417
강원도,2018-01-25,14,9.174264985
강원도,2018-01-25,15,9.599492871
강원도,2018-01-25,16,9.934492587
강원도,2018-01-25,17,9.958433375
강원도,2018-01-25,18,9.506626196
강원도,2018-01-25,19,8.785437111
강원도,2018-01-25,20,8.598475746
강원도,2018-01-25,21,8.530239011
강원도,2018-01-25,22,8.457181467
강원도,2018-01-25,23,8.601812659
강원도,2018-01-26,00,7.698090333
강원도,2018-01-26,01,7.571980467
강원도,2018-01-26,02,7.581487227
강원도,2018-01-26,03,7.577874148
강원도,2018-01-26,04,7.525003147
강원도,2018-01-26,05,7.838567523
강원도,2018-01-26,06,8.416129209
강원도,2018-01-26,07,8.189495994
강원도,2018-01-26,08,8.353721172
강원도,2018-01-26,09,8.513873434
강원도,2018-01-26,10,8.824262919
강원도,2018-01-26,11,8.593779241
강원도,2018-01-26,12,7.954826017
강원도,2018-01-26,13,8.567318211
강원도,2018-01-26,14,8.747440674
강원도,2018-01-26,15,8.408716901
강원도,2018-01-26,16,9.234631787
강원도,2018-01-26,17,9.492161423
강원도,2018-01-26,18,9.008620457
강원도,2018-01-26,19,8.222359932
강원도,2018-01-26,20,7.967846508
강원도,2018-01-26,21,8.047857233
강원도,2018-01-26,22,8.126320714
강원도,2018-01-26,23,9.09722277
강원도,2018-01-27,00,8.512315869
강원도,2018-01-27,01,7.647375274
강원도,2018-01-27,02,7.457887987
강원도,2018-01-27,03,7.512747062
강원도,2018-01-27,04,7.541762483
강원도,2018-01-27,05,7.60680311
강원도,2018-01-27,06,7.565405387
강원도,2018-01-27,07,7.521708511
강원도,2018-01-27,08,8.005976275
강원도,2018-01-27,09,7.842199237
강원도,2018-01-27,10,7.765743142
강원도,2018-01-27,11,7.145698731
강원도,2018-01-27,12,6.017275008
강원도,2018-01-27,13,6.158038008
강원도,2018-01-27,14,6.214286984
강원도,2018-01-27,15,6.149838853
강원도,2018-01-27,16,6.264771014
강원도,2018-01-27,17,6.647719186
강원도,2018-01-27,18,7.41398139
강원도,2018-01-27,19,7.490339588
강원도,2018-01-27,20,6.734092013
강원도,2018-01-27,21,6.400468768
강원도,2018-01-27,22,6.416347493
강원도,2018-01-27,23,7.235870197
강원도,2018-01-28,00,6.511058092
강원도,2018-01-28,01,6.384524737
강원도,2018-01-28,02,6.378057236
강원도,2018-01-28,03,6.272316652
강원도,2018-01-28,04,6.299523769
강원도,2018-01-28,05,6.395970259
강원도,2018-01-28,06,6.288502552
강원도,2018-01-28,07,6.194651855
강원도,2018-01-28,08,5.93731624
강원도,2018-01-28,09,5.544796678
강원도,2018-01-28,10,5.910476239
강원도,2018-01-28,11,6.523853523
강원도,2018-01-28,12,6.48392051
강원도,2018-01-28,13,6.565839478
강원도,2018-01-28,14,6.686697299
강원도,2018-01-28,15,6.685385695
강원도,2018-01-28,16,6.643378543
강원도,2018-01-28,17,6.776122937
강원도,2018-01-28,18,7.46162304
강원도,2018-01-28,19,8.020844458
강원도,2018-01-28,20,7.663796177
강원도,2018-01-28,21,7.537599302
강원도,2018-01-28,22,7.647551933
강원도,2018-01-28,23,7.994331783
강원도,2018-01-29,00,7.581378754
강원도,2018-01-29,01,7.558636057
강원도,2018-01-29,02,7.445177383
강원도,2018-01-29,03,7.392370213
강원도,2018-01-29,04,7.574884842
강원도,2018-01-29,05,7.854058635
강원도,2018-01-29,06,7.743694285
강원도,2018-01-29,07,8.00375019
강원도,2018-01-29,08,8.737283402
강원도,2018-01-29,09,9.012924206
강원도,2018-01-29,10,9.813567056
강원도,2018-01-29,11,9.944860065
강원도,2018-01-29,12,8.782172707
강원도,2018-01-29,13,9.095574725
강원도,2018-01-29,14,9.132257778
강원도,2018-01-29,15,9.167177181
강원도,2018-01-29,16,9.540351293
강원도,2018-01-29,17,9.515960226
강원도,2018-01-29,18,9.392774742
강원도,2018-01-29,19,8.576299967
강원도,2018-01-29,20,8.469309363
강원도,2018-01-29,21,8.251931619
강원도,2018-01-29,22,7.717597268
강원도,2018-01-29,23,7.718315782
강원도,2018-01-30,00,7.626242361
강원도,2018-01-30,01,7.628596943
강원도,2018-01-30,02,7.666524194
강원도,2018-01-30,03,7.648571377
강원도,2018-01-30,04,7.643219097
강원도,2018-01-30,05,7.512135636
강원도,2018-01-30,06,7.820857606
강원도,2018-01-30,07,8.144437463
강원도,2018-01-30,08,9.053531017
강원도,2018-01-30,09,9.763510141
강원도,2018-01-30,10,9.70063372
강원도,2018-01-30,11,9.682719999
강원도,2018-01-30,12,8.798238743
강원도,2018-01-30,13,9.459354705
강원도,2018-01-30,14,9.612836727
강원도,2018-01-30,15,9.680256346
강원도,2018-01-30,16,9.640253724
강원도,2018-01-30,17,9.250783505
강원도,2018-01-30,18,9.016414355
강원도,2018-01-30,19,8.838464104
강원도,2018-01-30,20,8.527985768
강원도,2018-01-30,21,7.888724092
강원도,2018-01-30,22,7.691782796
강원도,2018-01-30,23,7.85551284
강원도,2018-01-31,00,7.499084693
강원도,2018-01-31,01,7.433559419
강원도,2018-01-31,02,7.311626474
강원도,2018-01-31,03,7.135015694
강원도,2018-01-31,04,7.13029281
강원도,2018-01-31,05,7.325666807
강원도,2018-01-31,06,7.863363487
강원도,2018-01-31,07,8.015353681
강원도,2018-01-31,08,8.712866342
강원도,2018-01-31,09,9.06206164
강원도,2018-01-31,10,9.195917529
강원도,2018-01-31,11,9.408034694
강원도,2018-01-31,12,8.45250564
강원도,2018-01-31,13,8.877052931
강원도,2018-01-31,14,9.118222342
