지역,거래일,시간,계량값
강원도,2016-01-07,07,1.213153097
강원도,2016-01-07,08,1.378671027
강원도,2016-01-07,09,1.977422036
강원도,2016-01-07,10,2.12733524
강원도,2016-01-07,11,2.142063948
강원도,2016-01-07,12,1.40282734
강원도,2016-01-07,13,1.516061238
강원도,2016-01-07,14,1.440910139
강원도,2016-01-07,15,1.431057717
강원도,2016-01-07,16,1.578866353
강원도,2016-01-07,17,1.945410115
강원도,2016-01-07,18,2.141656679
강원도,2016-01-07,19,2.128597434
강원도,2016-01-07,20,1.918094398
강원도,2016-01-07,21,1.78895512
강원도,2016-01-07,22,1.813439382
강원도,2016-01-07,23,1.973877392
강원도,2016-01-08,00,1.364270186
강원도,2016-01-08,01,1.319880443
강원도,2016-01-08,02,1.34550856
강원도,2016-01-08,03,1.330938094
강원도,2016-01-08,04,1.315793145
강원도,2016-01-08,05,1.265752616
강원도,2016-01-08,06,1.265060195
강원도,2016-01-08,07,1.286124115
강원도,2016-01-08,08,1.848969229
강원도,2016-01-08,09,2.480983144
강원도,2016-01-08,10,2.18741669
강원도,2016-01-08,11,2.572647763
강원도,2016-01-08,12,1.482232743
강원도,2016-01-08,13,1.56094301
강원도,2016-01-08,14,1.752736635
강원도,2016-01-08,15,1.492668897
강원도,2016-01-08,16,1.527088221
강원도,2016-01-08,17,1.990398895
강원도,2016-01-08,18,1.870693296
강원도,2016-01-08,19,1.521657025
강원도,2016-01-08,20,1.474919767
강원도,2016-01-08,21,1.476611855
강원도,2016-01-08,22,1.47614441
강원도,2016-01-08,23,1.860537878
강원도,2016-01-09,00,1.666841574
강원도,2016-01-09,01,1.468039788
강원도,2016-01-09,02,1.533497083
강원도,2016-01-09,03,1.534697247
강원도,2016-01-09,04,1.553977984
강원도,2016-01-09,05,1.554196083
강원도,2016-01-09,06,1.522063462
강원도,2016-01-09,07,1.527438323
강원도,2016-01-09,08,1.704361848
강원도,2016-01-09,09,2.20958798
강원도,2016-01-09,10,2.410980168
강원도,2016-01-09,11,2.289859664
강원도,2016-01-09,12,1.470248398
강원도,2016-01-09,13,1.636440788
강원도,2016-01-09,14,1.805778813
강원도,2016-01-09,15,1.572929495
강원도,2016-01-09,16,1.553235529
강원도,2016-01-09,17,1.625484165
강원도,2016-01-09,18,1.85039784
강원도,2016-01-09,19,1.853953296
강원도,2016-01-09,20,1.751185239
강원도,2016-01-09,21,1.553657841
강원도,2016-01-09,22,1.763323422
강원도,2016-01-09,23,2.093241145
강원도,2016-01-10,00,1.440928696
강원도,2016-01-10,01,1.321985329
강원도,2016-01-10,02,1.320961182
강원도,2016-01-10,03,1.309630236
강원도,2016-01-10,04,1.315368504
강원도,2016-01-10,05,1.319574821
강원도,2016-01-10,06,1.305957773
강원도,2016-01-10,07,1.319760697
강원도,2016-01-10,08,1.320924613
강원도,2016-01-10,09,1.33835343
강원도,2016-01-10,10,1.348630997
강원도,2016-01-10,11,1.412111508
강원도,2016-01-10,12,1.296793541
강원도,2016-01-10,13,1.286203283
강원도,2016-01-10,14,1.289248314
강원도,2016-01-10,15,1.274009182
강원도,2016-01-10,16,1.221947901
강원도,2016-01-10,17,1.221738352
강원도,2016-01-10,18,2.064867756
강원도,2016-01-10,19,1.876077906
강원도,2016-01-10,20,1.607138447
강원도,2016-01-10,21,1.935295267
강원도,2016-01-10,22,1.822243482
강원도,2016-01-10,23,1.797804488
강원도,2016-01-11,00,1.267979249
강원도,2016-01-11,01,1.232579229
강원도,2016-01-11,02,1.211580996
강원도,2016-01-11,03,1.202245971
강원도,2016-01-11,04,1.222708742
강원도,2016-01-11,05,1.212975451
강원도,2016-01-11,06,1.188793248
강원도,2016-01-11,07,1.186624667
강원도,2016-01-11,08,1.549911328
강원도,2016-01-11,09,2.08722935
강원도,2016-01-11,10,2.067171518
강원도,2016-01-11,11,1.983349164
강원도,2016-01-11,12,1.249216602
강원도,2016-01-11,13,1.297916628
강원도,2016-01-11,14,1.35361823
강원도,2016-01-11,15,1.343257651
강원도,2016-01-11,16,1.314763486
강원도,2016-01-11,17,1.378133358
강원도,2016-01-11,18,1.942211918
강원도,2016-01-11,19,1.861591062
강원도,2016-01-11,20,1.629262402
강원도,2016-01-11,21,1.63918848
강원도,2016-01-11,22,1.642428498
강원도,2016-01-11,23,2.075297956
강원도,2016-01-12,00,1.433927212
강원도,2016-01-12,01,1.152135364
강원도,2016-01-12,02,1.131051272
강원도,2016-01-12,03,1.135801592
강원도,2016-01-12,04,1.130164828
강원도,2016-01-12,05,1.150382196
강원도,2016-01-12,06,1.144974653
강원도,2016-01-12,07,1.127685525
강원도,2016-01-12,08,1.816527613
강원도,2016-01-12,09,2.388326986
강원도,2016-01-12,10,2.449532473
강원도,2016-01-12,11,2.240574309
강원도,2016-01-12,12,1.337904244
강원도,2016-01-12,13,1.420263002
강원도,2016-01-12,14,1.606201987
강원도,2016-01-12,15,1.362203792
강원도,2016-01-12,16,1.475325704
강원도,2016-01-12,17,1.703878139
강원도,2016-01-12,18,1.800136183
강원도,2016-01-12,19,1.842549839
강원도,2016-01-12,20,1.706530016
강원도,2016-01-12,21,1.502427108
강원도,2016-01-12,22,1.51806625
강원도,2016-01-12,23,2.209194678
강원도,2016-01-13,00,1.802854139
강원도,2016-01-13,01,1.534974008
강원도,2016-01-13,02,1.517179162
강원도,2016-01-13,03,1.514009554
강원도,2016-01-13,04,1.516626541
강원도,2016-01-13,05,1.524421365
강원도,2016-01-13,06,1.52010505
강원도,2016-01-13,07,1.524116324
강원도,2016-01-13,08,1.679878594
강원도,2016-01-13,09,2.166694956
강원도,2016-01-13,10,2.410477565
강원도,2016-01-13,11,2.490480534
강원도,2016-01-13,12,1.614236008
강원도,2016-01-13,13,2.030813696
강원도,2016-01-13,14,1.919349365
강원도,2016-01-13,15,1.855508078
강원도,2016-01-13,16,2.103034558
강원도,2016-01-13,17,2.128993646
강원도,2016-01-13,18,2.109181075
강원도,2016-01-13,19,1.545180281
강원도,2016-01-13,20,1.481037442
강원도,2016-01-13,21,1.470322183
강원도,2016-01-13,22,1.461779599
강원도,2016-01-13,23,1.554953802
강원도,2016-01-14,00,1.429887938
강원도,2016-01-14,01,1.370888955
강원도,2016-01-14,02,1.338754363
강원도,2016-01-14,03,1.345458348
강원도,2016-01-14,04,1.38027328
강원도,2016-01-14,05,1.352485011
강원도,2016-01-14,06,1.320447722
강원도,2016-01-14,07,1.288596963
강원도,2016-01-14,08,1.49544281
강원도,2016-01-14,09,2.064054716
강원도,2016-01-14,10,1.809553839
강원도,2016-01-14,11,1.629713552
강원도,2016-01-14,12,1.387180732
강원도,2016-01-14,13,1.439213942
강원도,2016-01-14,14,1.494477516
강원도,2016-01-14,15,1.49983008
강원도,2016-01-14,16,1.744052484
강원도,2016-01-14,17,2.044945653
강원도,2016-01-14,18,2.094365482
강원도,2016-01-14,19,2.055002821
강원도,2016-01-14,20,1.838020934
강원도,2016-01-14,21,1.401274688
강원도,2016-01-14,22,1.408100997
강원도,2016-01-14,23,2.082506254
강원도,2016-01-15,00,1.578414482
강원도,2016-01-15,01,1.424509049
강원도,2016-01-15,02,1.399408192
강원도,2016-01-15,03,1.398880054
강원도,2016-01-15,04,1.386349523
강원도,2016-01-15,05,1.359493955
강원도,2016-01-15,06,1.346743207
강원도,2016-01-15,07,1.338679863
강원도,2016-01-15,08,1.681634985
강원도,2016-01-15,09,2.084285894
강원도,2016-01-15,10,2.109119072
강원도,2016-01-15,11,2.236732086
강원도,2016-01-15,12,1.368667872
강원도,2016-01-15,13,1.413264056
강원도,2016-01-15,14,1.438486817
강원도,2016-01-15,15,1.504207475
강원도,2016-01-15,16,1.964607304
강원도,2016-01-15,17,1.937421933
강원도,2016-01-15,18,1.918833482
강원도,2016-01-15,19,1.805039043
강원도,2016-01-15,20,1.578950693
강원도,2016-01-15,21,1.281400062
강원도,2016-01-15,22,1.283176202
강원도,2016-01-15,23,1.877578378
강원도,2016-01-16,00,1.678123944
강원도,2016-01-16,01,1.281972766
강원도,2016-01-16,02,1.276964646
강원도,2016-01-16,03,1.28734091
강원도,2016-01-16,04,1.283889578
강원도,2016-01-16,05,1.281700024
강원도,2016-01-16,06,1.277450366
강원도,2016-01-16,07,1.279434029
강원도,2016-01-16,08,1.693389791
강원도,2016-01-16,09,1.887206153
강원도,2016-01-16,10,1.907652988
강원도,2016-01-16,11,2.013025608
강원도,2016-01-16,12,1.721931862
강원도,2016-01-16,13,1.854395048
강원도,2016-01-16,14,1.885743575
강원도,2016-01-16,15,1.531889572
강원도,2016-01-16,16,1.278858058
강원도,2016-01-16,17,1.275722371
강원도,2016-01-16,18,1.818708024
강원도,2016-01-16,19,1.575087622
강원도,2016-01-16,20,1.414268834
강원도,2016-01-16,21,1.278985362
강원도,2016-01-16,22,1.396903128
강원도,2016-01-16,23,1.954306368
강원도,2016-01-17,00,1.85643835
강원도,2016-01-17,01,1.383840684
강원도,2016-01-17,02,1.216652338
강원도,2016-01-17,03,1.204387268
강원도,2016-01-17,04,1.216670515
강원도,2016-01-17,05,1.208333378
강원도,2016-01-17,06,1.200147614
강원도,2016-01-17,07,1.20435455
강원도,2016-01-17,08,1.201429954
강원도,2016-01-17,09,1.212137515
강원도,2016-01-17,10,1.225232665
강원도,2016-01-17,11,1.315146211
강원도,2016-01-17,12,1.216928949
강원도,2016-01-17,13,1.362396468
강원도,2016-01-17,14,1.505907696
강원도,2016-01-17,15,1.500234151
강원도,2016-01-17,16,1.290805555
강원도,2016-01-17,17,1.264463348
강원도,2016-01-17,18,1.542506832
강원도,2016-01-17,19,1.549016572
강원도,2016-01-17,20,1.311846178
강원도,2016-01-17,21,1.229614072
강원도,2016-01-17,22,1.282135004
강원도,2016-01-17,23,1.557199988
강원도,2016-01-18,00,1.120870688
강원도,2016-01-18,01,1.115091487
강원도,2016-01-18,02,1.127718605
강원도,2016-01-18,03,1.143613382
강원도,2016-01-18,04,1.173821539
강원도,2016-01-18,05,1.207056007
강원도,2016-01-18,06,1.235690971
강원도,2016-01-18,07,1.267520471
강원도,2016-01-18,08,1.618647634
강원도,2016-01-18,09,2.466541304
강원도,2016-01-18,10,2.631980632
강원도,2016-01-18,11,2.750436531
강원도,2016-01-18,12,1.503345864
강원도,2016-01-18,13,1.76740632
강원도,2016-01-18,14,2.052971269
강원도,2016-01-18,15,1.899050181
강원도,2016-01-18,16,1.928004647
강원도,2016-01-18,17,1.914637073
강원도,2016-01-18,18,1.65456625
강원도,2016-01-18,19,1.407747956
강원도,2016-01-18,20,1.412201567
강원도,2016-01-18,21,1.410004914
강원도,2016-01-18,22,1.415432575
강원도,2016-01-18,23,1.743371967
강원도,2016-01-19,00,1.386430195
강원도,2016-01-19,01,1.367664225
강원도,2016-01-19,02,1.370533851
강원도,2016-01-19,03,1.376694967
강원도,2016-01-19,04,1.41452815
강원도,2016-01-19,05,1.59764967
강원도,2016-01-19,06,1.646522922
강원도,2016-01-19,07,1.720583449
강원도,2016-01-19,08,2.359079837
강원도,2016-01-19,09,3.492672149
강원도,2016-01-19,10,3.554951678
강원도,2016-01-19,11,3.180789283
강원도,2016-01-19,12,2.611665986
강원도,2016-01-19,13,2.762178687
강원도,2016-01-19,14,3.084537066
강원도,2016-01-19,15,3.112545604
강원도,2016-01-19,16,3.332341057
강원도,2016-01-19,17,2.853332255
강원도,2016-01-19,18,2.270910389
강원도,2016-01-19,19,1.927159957
강원도,2016-01-19,20,1.479237664
강원도,2016-01-19,21,1.414462832
강원도,2016-01-19,22,1.383846779
강원도,2016-01-19,23,2.020549267
강원도,2016-01-20,00,1.369547062
강원도,2016-01-20,01,1.343034595
강원도,2016-01-20,02,1.32579207
강원도,2016-01-20,03,1.317788044
강원도,2016-01-20,04,1.30836165
강원도,2016-01-20,05,1.318844346
강원도,2016-01-20,06,1.409768874
강원도,2016-01-20,07,1.802901171
강원도,2016-01-20,08,2.683521678
강원도,2016-01-20,09,3.185779606
강원도,2016-01-20,10,3.279562981
강원도,2016-01-20,11,2.963204334
강원도,2016-01-20,12,2.082487006
강원도,2016-01-20,13,2.524965196
강원도,2016-01-20,14,2.694359932
강원도,2016-01-20,15,2.858063972
강원도,2016-01-20,16,3.01711551
강원도,2016-01-20,17,2.802653314
강원도,2016-01-20,18,2.253144632
강원도,2016-01-20,19,1.360246064
강원도,2016-01-20,20,1.3006548
강원도,2016-01-20,21,1.290642014
강원도,2016-01-20,22,1.287815316
강원도,2016-01-20,23,1.650630452
강원도,2016-01-21,00,1.461391246
강원도,2016-01-21,01,1.282316536
강원도,2016-01-21,02,1.289698176
강원도,2016-01-21,03,1.298934834
강원도,2016-01-21,04,1.306318098
강원도,2016-01-21,05,1.297655126
강원도,2016-01-21,06,1.522814194
강원도,2016-01-21,07,1.983345012
강원도,2016-01-21,08,2.80032862
강원도,2016-01-21,09,3.7951938
강원도,2016-01-21,10,3.865849971
강원도,2016-01-21,11,3.40958504
강원도,2016-01-21,12,2.079712414
강원도,2016-01-21,13,2.370941073
강원도,2016-01-21,14,2.399641858
강원도,2016-01-21,15,1.78600811
강원도,2016-01-21,16,1.966065533
강원도,2016-01-21,17,1.956762225
강원도,2016-01-21,18,1.88332983
강원도,2016-01-21,19,1.32381381
강원도,2016-01-21,20,1.282184856
강원도,2016-01-21,21,1.284212628
강원도,2016-01-21,22,1.283644922
강원도,2016-01-21,23,1.58242224
강원도,2016-01-22,00,1.307684645
강원도,2016-01-22,01,1.328647847
강원도,2016-01-22,02,1.349639647
강원도,2016-01-22,03,1.348547011
강원도,2016-01-22,04,1.340638945
강원도,2016-01-22,05,1.329146278
강원도,2016-01-22,06,1.712818848
강원도,2016-01-22,07,2.457551528
강원도,2016-01-22,08,2.696662027
강원도,2016-01-22,09,3.266392106
강원도,2016-01-22,10,3.378021389
강원도,2016-01-22,11,3.120871742
강원도,2016-01-22,12,1.470699168
강원도,2016-01-22,13,1.363401122
강원도,2016-01-22,14,1.84616381
강원도,2016-01-22,15,1.618832784
강원도,2016-01-22,16,1.71337896
강원도,2016-01-22,17,1.912310658
강원도,2016-01-22,18,1.891780768
강원도,2016-01-22,19,1.430789778
강원도,2016-01-22,20,1.270458633
강원도,2016-01-22,21,1.293704354
강원도,2016-01-22,22,1.276802516
강원도,2016-01-22,23,1.977819243
강원도,2016-01-23,00,1.45945598
강원도,2016-01-23,01,1.348206378
강원도,2016-01-23,02,1.37600236
강원도,2016-01-23,03,1.418281345
강원도,2016-01-23,04,1.428050054
강원도,2016-01-23,05,1.485655411
강원도,2016-01-23,06,1.512746579
강원도,2016-01-23,07,1.514418581
강원도,2016-01-23,08,2.069860696
강원도,2016-01-23,09,2.707386983
강원도,2016-01-23,10,2.623537726
강원도,2016-01-23,11,2.567468906
강원도,2016-01-23,12,1.673001367
강원도,2016-01-23,13,1.83618165
강원도,2016-01-23,14,2.145519959
강원도,2016-01-23,15,1.646580831
강원도,2016-01-23,16,1.536613776
강원도,2016-01-23,17,1.547521225
강원도,2016-01-23,18,1.845288395
강원도,2016-01-23,19,1.858293941
강원도,2016-01-23,20,1.661639707
강원도,2016-01-23,21,1.494704831
강원도,2016-01-23,22,1.432955668
강원도,2016-01-23,23,2.088789449
강원도,2016-01-24,00,2.156500374
강원도,2016-01-24,01,1.95116406
강원도,2016-01-24,02,1.506843318
강원도,2016-01-24,03,1.374944853
강원도,2016-01-24,04,1.351068697
강원도,2016-01-24,05,1.343591134
강원도,2016-01-24,06,1.321056534
강원도,2016-01-24,07,1.313777653
강원도,2016-01-24,08,1.307926293
강원도,2016-01-24,09,1.32073231
강원도,2016-01-24,10,1.330322616
강원도,2016-01-24,11,1.436687401
강원도,2016-01-24,12,1.391177465
강원도,2016-01-24,13,1.414733114
강원도,2016-01-24,14,1.47200143
강원도,2016-01-24,15,1.502574674
강원도,2016-01-24,16,1.503238457
강원도,2016-01-24,17,1.497673616
강원도,2016-01-24,18,1.726764454
강원도,2016-01-24,19,1.672838674
강원도,2016-01-24,20,1.474798606
강원도,2016-01-24,21,1.4657659
강원도,2016-01-24,22,1.443049308
강원도,2016-01-24,23,1.777108736
강원도,2016-01-25,00,1.453332374
강원도,2016-01-25,01,1.462053408
강원도,2016-01-25,02,1.462636038
강원도,2016-01-25,03,1.454482404
강원도,2016-01-25,04,1.52393425
강원도,2016-01-25,05,1.704979152
강원도,2016-01-25,06,1.708162364
강원도,2016-01-25,07,1.915105183
강원도,2016-01-25,08,2.862749522
강원도,2016-01-25,09,3.499165152
강원도,2016-01-25,10,3.917541902
강원도,2016-01-25,11,3.591278917
강원도,2016-01-25,12,2.353793383
강원도,2016-01-25,13,2.445546867
강원도,2016-01-25,14,2.555685808
강원도,2016-01-25,15,2.550877049
강원도,2016-01-25,16,2.570333413
강원도,2016-01-25,17,3.012891086
강원도,2016-01-25,18,2.954608906
강원도,2016-01-25,19,1.848446417
강원도,2016-01-25,20,1.51937609
강원도,2016-01-25,21,1.487854482
강원도,2016-01-25,22,1.45895891
강원도,2016-01-25,23,1.746509561
강원도,2016-01-26,00,1.564155895
강원도,2016-01-26,01,1.479570432
강원도,2016-01-26,02,1.493641437
강원도,2016-01-26,03,1.489240632
강원도,2016-01-26,04,1.480271649
강원도,2016-01-26,05,1.5089768
강원도,2016-01-26,06,1.632514144
강원도,2016-01-26,07,2.08898864
강원도,2016-01-26,08,3.081139608
강원도,2016-01-26,09,3.551494238
강원도,2016-01-26,10,3.456636847
강원도,2016-01-26,11,3.245715359
강원도,2016-01-26,12,2.503530021
강원도,2016-01-26,13,2.953851945
강원도,2016-01-26,14,3.071627514
강원도,2016-01-26,15,3.050749465
강원도,2016-01-26,16,3.066138813
강원도,2016-01-26,17,2.847274797
강원도,2016-01-26,18,2.189488119
강원도,2016-01-26,19,1.924059253
강원도,2016-01-26,20,1.648197046
강원도,2016-01-26,21,1.503013859
강원도,2016-01-26,22,1.499342822
강원도,2016-01-26,23,1.794274999
강원도,2016-01-27,00,1.581431109
강원도,2016-01-27,01,1.480181161
강원도,2016-01-27,02,1.476871566
강원도,2016-01-27,03,1.490596399
강원도,2016-01-27,04,1.509927308
강원도,2016-01-27,05,1.527775581
강원도,2016-01-27,06,1.87562174
강원도,2016-01-27,07,2.663921358
강원도,2016-01-27,08,3.000624123
강원도,2016-01-27,09,3.438040429
강원도,2016-01-27,10,3.142959142
강원도,2016-01-27,11,2.711395458
강원도,2016-01-27,12,2.592873557
강원도,2016-01-27,13,2.369841188
강원도,2016-01-27,14,1.496710105
강원도,2016-01-27,15,1.510492205
강원도,2016-01-27,16,1.521865859
강원도,2016-01-27,17,1.854683158
강원도,2016-01-27,18,2.099124633
강원도,2016-01-27,19,2.105635765
강원도,2016-01-27,20,2.108539133
강원도,2016-01-27,21,1.852403994
강원도,2016-01-27,22,1.751149227
강원도,2016-01-27,23,1.869423085
강원도,2016-01-28,00,1.479394548
강원도,2016-01-28,01,1.33186194
강원도,2016-01-28,02,1.330262082
강원도,2016-01-28,03,1.323615648
강원도,2016-01-28,04,1.31746753
강원도,2016-01-28,05,1.339104371
강원도,2016-01-28,06,1.371137735
강원도,2016-01-28,07,1.586135383
강원도,2016-01-28,08,2.525976603
강원도,2016-01-28,09,3.321489582
강원도,2016-01-28,10,3.5475259
강원도,2016-01-28,11,3.463428286
강원도,2016-01-28,12,1.68135578
강원도,2016-01-28,13,1.864736168
강원도,2016-01-28,14,1.922457299
강원도,2016-01-28,15,1.633066396
강원도,2016-01-28,16,1.57497134
강원도,2016-01-28,17,1.438103569
강원도,2016-01-28,18,1.279439126
강원도,2016-01-28,19,1.287558061
강원도,2016-01-28,20,1.279334136
강원도,2016-01-28,21,1.278811798
강원도,2016-01-28,22,1.284173794
강원도,2016-01-28,23,1.438686742
강원도,2016-01-29,00,1.289744666
강원도,2016-01-29,01,1.295205508
강원도,2016-01-29,02,1.312725016
강원도,2016-01-29,03,1.330109016
강원도,2016-01-29,04,1.332166774
강원도,2016-01-29,05,1.363469991
강원도,2016-01-29,06,1.3836381
강원도,2016-01-29,07,1.820115413
강원도,2016-01-29,08,2.699775439
강원도,2016-01-29,09,2.83115032
강원도,2016-01-29,10,3.322968118
강원도,2016-01-29,11,3.208102286
강원도,2016-01-29,12,1.486833286
강원도,2016-01-29,13,1.953672221
강원도,2016-01-29,14,2.082173367
강원도,2016-01-29,15,2.010340707
강원도,2016-01-29,16,1.987385273
강원도,2016-01-29,17,1.960123206
강원도,2016-01-29,18,1.89239002
강원도,2016-01-29,19,1.437569878
강원도,2016-01-29,20,1.351755338
강원도,2016-01-29,21,1.345021658
강원도,2016-01-29,22,1.32371948
강원도,2016-01-29,23,1.557488032
강원도,2016-01-30,00,1.393229516
강원도,2016-01-30,01,1.312347538
강원도,2016-01-30,02,1.306567692
강원도,2016-01-30,03,1.295708652
강원도,2016-01-30,04,1.287284472
강원도,2016-01-30,05,1.281658356
강원도,2016-01-30,06,1.27962028
강원도,2016-01-30,07,1.277594534
강원도,2016-01-30,08,1.389444605
강원도,2016-01-30,09,1.619984664
강원도,2016-01-30,10,1.602553571
강원도,2016-01-30,11,1.602102477
강원도,2016-01-30,12,1.340057328
강원도,2016-01-30,13,1.392192925
강원도,2016-01-30,14,1.624050031
강원도,2016-01-30,15,1.343088906
강원도,2016-01-30,16,1.304954885
강원도,2016-01-30,17,1.317807695
강원도,2016-01-30,18,1.514558868
강원도,2016-01-30,19,1.604656828
강원도,2016-01-30,20,1.40712124
강원도,2016-01-30,21,1.321278068
강원도,2016-01-30,22,1.58548587
강원도,2016-01-30,23,1.88975577
강원도,2016-01-31,00,1.422545841
강원도,2016-01-31,01,1.345236191
강원도,2016-01-31,02,1.35439174
강원도,2016-01-31,03,1.382809661
강원도,2016-01-31,04,1.378694056
강원도,2016-01-31,05,1.39730093
강원도,2016-01-31,06,1.400149349
강원도,2016-01-31,07,1.380081498
강원도,2016-01-31,08,1.350670747
강원도,2016-01-31,09,1.276533041
강원도,2016-01-31,10,1.712370666
강원도,2016-01-31,11,1.603431149
강원도,2016-01-31,12,1.338379507
강원도,2016-01-31,13,1.209649098
강원도,2016-01-31,14,1.202737222
