"","id","s_star","T_star","TE_total","TE_cooling","TE_heating","baseline","시군구","계약종별","연월","연도","월"
"13919","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.289923499611876,0.000294904174627163,0.171055177829666,-0.461273581616169,"경상북도의성군","일반용","200912",2009,12
"13920","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.206518938307439,7.22982584777132e-05,0.254682345050253,-0.461273581616169,"경상북도의성군","일반용","201001",2010,1
"13921","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.315953328023825,0.00200407938619104,0.143316174206153,-0.461273581616169,"경상북도의성군","일반용","201002",2010,2
"13922","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.395318825256836,0.0017872448763712,0.0641675114829616,-0.461273581616169,"경상북도의성군","일반용","201003",2010,3
"13923","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.417342473674769,0.0143766268271238,0.0295544811142763,-0.461273581616169,"경상북도의성군","일반용","201004",2010,4
"13924","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.382994132488041,0.0744564508120888,0.00382299831603906,-0.461273581616169,"경상북도의성군","일반용","201005",2010,5
"13925","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.308711367635728,0.152069198924934,0.000493015055507271,-0.461273581616169,"경상북도의성군","일반용","201006",2010,6
"13926","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.258540920693223,0.202610777895857,0.000121883027088914,-0.461273581616169,"경상북도의성군","일반용","201007",2010,7
"13927","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.227524802213108,0.233528413529777,0.000220365873283865,-0.461273581616169,"경상북도의성군","일반용","201008",2010,8
"13928","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.329555266081205,0.131149317868527,0.000568997666437011,-0.461273581616169,"경상북도의성군","일반용","201009",2010,9
"13929","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.412524873174863,0.0354638649585593,0.0132848434827464,-0.461273581616169,"경상북도의성군","일반용","201010",2010,10
"13930","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.367918510529679,0.00401896403017451,0.0893361070563154,-0.461273581616169,"경상북도의성군","일반용","201011",2010,11
"13931","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.273145781086997,0.00028506064247424,0.187842739886698,-0.461273581616169,"경상북도의성군","일반용","201012",2010,12
"13932","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.147130145949914,9.21907149419087e-05,0.314051244951313,-0.461273581616169,"경상북도의성군","일반용","201101",2011,1
"13933","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.301620122394945,0.000766899054440083,0.158886560166784,-0.461273581616169,"경상북도의성군","일반용","201102",2011,2
"13934","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.360388484088399,0.00344928900496962,0.0974358085228002,-0.461273581616169,"경상북도의성군","일반용","201103",2011,3
"13935","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.411017862515528,0.0251275241077689,0.0251281949928719,-0.461273581616169,"경상북도의성군","일반용","201104",2011,4
"13936","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.389055064928823,0.0700499449866972,0.00216857170064833,-0.461273581616169,"경상북도의성군","일반용","201105",2011,5
"13937","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.315289368872627,0.14590146653235,8.27462111919902e-05,-0.461273581616169,"경상북도의성군","일반용","201106",2011,6
"13938","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.260658385960245,0.200503919301471,0.000111276354452654,-0.461273581616169,"경상북도의성군","일반용","201107",2011,7
"13939","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.269762441554092,0.191368336535741,0.000142803526336387,-0.461273581616169,"경상북도의성군","일반용","201108",2011,8
"13940","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.34173595042021,0.118718202507634,0.000819428688325546,-0.461273581616169,"경상북도의성군","일반용","201109",2011,9
"13941","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.417865023423024,0.029317440192718,0.0140911180004269,-0.461273581616169,"경상북도의성군","일반용","201110",2011,10
"13942","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.403110893349595,0.016885575171915,0.0412771130946591,-0.461273581616169,"경상북도의성군","일반용","201111",2011,11
"13943","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.275757891636486,4.75678760367963e-05,0.185468122103646,-0.461273581616169,"경상북도의성군","일반용","201112",2011,12
"13944","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.227999092941871,7.42930939083994e-05,0.23320019558039,-0.461273581616169,"경상북도의성군","일반용","201201",2012,1
"13945","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.254640744048363,0.000203182169208108,0.206429655398598,-0.461273581616169,"경상북도의성군","일반용","201202",2012,2
"13946","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.389857478596544,0.00286278790188502,0.0685533151177395,-0.461273581616169,"경상북도의성군","일반용","201203",2012,3
"13947","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.406809758682882,0.0355199707094914,0.0189438522237956,-0.461273581616169,"경상북도의성군","일반용","201204",2012,4
"13948","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.380158684785039,0.0802604741794709,0.000854422651659069,-0.461273581616169,"경상북도의성군","일반용","201205",2012,5
"13949","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.325451519864518,0.135706292792071,0.000115768959579068,-0.461273581616169,"경상북도의성군","일반용","201206",2012,6
"13950","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.25607137132687,0.205055264952221,0.000146945337078166,-0.461273581616169,"경상북도의성군","일반용","201207",2012,7
"13951","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.243324179353552,0.217778192172404,0.000171210090213032,-0.461273581616169,"경상북도의성군","일반용","201208",2012,8
"13952","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.361378481670216,0.0996102467096431,0.000284853236310295,-0.461273581616169,"경상북도의성군","일반용","201209",2012,9
"13953","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.414319979650705,0.0317343324259178,0.0152192695395459,-0.461273581616169,"경상북도의성군","일반용","201210",2012,10
"13954","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.377319172466145,0.00224309078884447,0.0817113183611792,-0.461273581616169,"경상북도의성군","일반용","201211",2012,11
"13955","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.218936004155912,5.22575776825107e-05,0.242285319882574,-0.461273581616169,"경상북도의성군","일반용","201212",2012,12
"13956","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.207439906744629,0.000127807933864772,0.253705866937675,-0.461273581616169,"경상북도의성군","일반용","201301",2013,1
"13957","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.291760739412948,0.000621235106573316,0.168891607096648,-0.461273581616169,"경상북도의성군","일반용","201302",2013,2
"13958","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.376536139977541,0.00912029712943558,0.0756171445091922,-0.461273581616169,"경상북도의성군","일반용","201303",2013,3
"13959","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.412107959735542,0.0191960249979143,0.0299695968827125,-0.461273581616169,"경상북도의성군","일반용","201304",2013,4
"13960","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.371352924477229,0.0876440032888987,0.00227665385004083,-0.461273581616169,"경상북도의성군","일반용","201305",2013,5
"13961","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.306784709710416,0.154384057394524,0.00010481451122919,-0.461273581616169,"경상북도의성군","일반용","201306",2013,6
"13962","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.243479772994842,0.2175776923515,0.000216116269827627,-0.461273581616169,"경상북도의성군","일반용","201307",2013,7
"13963","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.234643113175277,0.226516102885189,0.000114365555702457,-0.461273581616169,"경상북도의성군","일반용","201308",2013,8
